#{"t_start": 1707597674.8304052, "env_id": "ALE/MsPacman-v5"}
r,l,t
490.0,501,16.183175
860.0,807,30.437163
370.0,477,38.359551
500.0,553,47.438384
940.0,709,57.943801
260.0,309,62.629982
340.0,521,70.935309
320.0,369,75.902325
1890.0,649,86.796126
270.0,429,92.763649
580.0,591,101.507362
520.0,579,111.753658
300.0,493,118.293962
620.0,505,126.391696
490.0,655,137.961867
640.0,687,148.083556
320.0,531,156.69118
590.0,805,170.499318
520.0,583,179.186598
380.0,429,185.185204
690.0,737,196.612251
400.0,453,203.35094
320.0,469,210.02754
210.0,403,215.754933
890.0,601,224.145156
310.0,487,231.031108
750.0,721,242.487866
670.0,725,253.018132
360.0,493,261.059408
1210.0,1027,278.012924
720.0,671,287.67468
710.0,667,299.548028
320.0,439,305.969633
530.0,511,314.429014
510.0,593,324.367804
240.0,385,330.322885
340.0,669,341.033966
620.0,647,351.842002
700.0,663,362.286531
580.0,649,372.236818
530.0,561,380.310774
640.0,647,390.019682
400.0,429,397.448916
990.0,633,406.662815
410.0,457,414.43833
570.0,585,428.799325
810.0,689,440.458494
880.0,797,452.922914
950.0,683,463.572448
710.0,627,474.331022
1200.0,641,484.055906
1030.0,669,494.173982
950.0,663,504.231445
930.0,1063,520.509605
470.0,559,528.649737
1030.0,957,542.801945
640.0,651,552.461506
720.0,701,564.051871
650.0,653,574.783166
600.0,693,586.193547
480.0,647,597.015089
730.0,813,608.976417
1080.0,915,624.189096
380.0,509,632.38119
1140.0,1015,647.722358
600.0,681,658.478478
410.0,451,665.529555
790.0,765,676.522033
480.0,521,684.777763
850.0,677,696.902915
500.0,567,705.695131
1010.0,703,716.707382
720.0,821,730.644193
670.0,693,741.660028
650.0,739,752.164404
870.0,889,767.062777
1160.0,757,779.142172
660.0,685,790.98006
1000.0,825,803.648969
540.0,677,814.496788
570.0,463,821.742828
1080.0,779,840.489828
1140.0,649,851.265364
1160.0,675,861.992594
1020.0,939,878.159807
320.0,525,887.136819
400.0,489,894.32312
1080.0,901,909.065341
850.0,671,919.958103
640.0,683,930.093813
250.0,385,935.734276
750.0,591,944.998692
800.0,749,957.763459
760.0,557,967.081774
610.0,545,975.693877
760.0,637,985.526611
1630.0,769,998.182392
520.0,649,1008.392122
1040.0,683,1020.478088
460.0,487,1028.620199
920.0,635,1038.374771
690.0,571,1046.722371
1850.0,767,1058.73381
470.0,479,1066.426624
580.0,609,1076.000032
1900.0,669,1086.934042
2150.0,771,1099.338372
560.0,683,1110.234968
1240.0,797,1123.771319
780.0,1079,1142.176201
850.0,417,1149.158374
130.0,387,1154.070903
2250.0,861,1168.184994
570.0,605,1176.87746
200.0,439,1183.574585
910.0,615,1193.480999
590.0,591,1202.249687
740.0,593,1211.272361
750.0,667,1221.700594
530.0,653,1231.439861
1500.0,687,1242.185132
790.0,769,1260.550747
1280.0,759,1271.863101
570.0,507,1279.123223
570.0,495,1287.315565
360.0,531,1296.273055
920.0,681,1307.600798
840.0,889,1322.146297
500.0,449,1329.544255
410.0,533,1337.369251
270.0,427,1343.786467
620.0,537,1351.451808
660.0,459,1357.877607
1270.0,577,1368.053552
1020.0,749,1379.728483
680.0,659,1389.938177
670.0,711,1402.112776
480.0,581,1411.34201
800.0,697,1422.293211
440.0,513,1430.457897
620.0,629,1440.141546
500.0,653,1450.123618
1060.0,749,1462.73704
500.0,447,1469.988818
670.0,587,1479.472911
1000.0,715,1490.189372
430.0,441,1497.22017
1090.0,633,1507.161163
640.0,629,1516.259756
540.0,489,1523.184107
610.0,539,1530.811077
930.0,763,1543.710227
660.0,533,1551.014279
1070.0,817,1564.83322
310.0,467,1572.361978
750.0,577,1581.165648
750.0,603,1590.47053
1320.0,925,1605.844252
880.0,677,1615.871853
490.0,433,1623.03526
570.0,583,1632.902672
490.0,533,1641.014783
810.0,727,1652.108394
560.0,625,1663.502013
530.0,635,1676.236224
1600.0,887,1689.306616
610.0,623,1700.55678
1100.0,861,1714.300424
980.0,641,1725.76198
1630.0,1035,1740.312449
650.0,557,1749.54732
500.0,507,1757.058794
1140.0,607,1767.671452
670.0,685,1778.308622
590.0,595,1788.357623
880.0,697,1799.453188
410.0,587,1809.070389
350.0,701,1821.310594
860.0,533,1830.319517
890.0,671,1841.416207
1410.0,863,1856.150567
1270.0,759,1867.871961
670.0,809,1880.897568
930.0,785,1892.814246
830.0,793,1906.520026
1020.0,751,1918.296289
460.0,499,1925.526712
1050.0,727,1937.170172
950.0,797,1949.933855
780.0,655,1959.621156
490.0,439,1966.238775
1470.0,803,1977.373479
870.0,745,1989.420972
460.0,465,1996.393028
1040.0,705,2006.64343
940.0,721,2017.251808
