#{"t_start": 1707708204.7000592, "env_id": "ALE/SpaceInvaders-v5"}
r,l,t
50.0,396,1.062041
135.0,540,1.365707
110.0,502,1.644975
40.0,251,1.791327
75.0,607,2.149355
50.0,355,2.354441
290.0,909,2.853874
115.0,395,3.071111
100.0,605,3.426136
350.0,772,3.843369
285.0,852,4.301752
100.0,675,4.672558
50.0,438,4.916935
100.0,455,5.1666
435.0,746,5.57491
105.0,439,5.819818
45.0,402,6.04251
45.0,381,6.252828
565.0,855,6.712722
75.0,411,6.938646
330.0,522,7.226048
120.0,637,7.580274
15.0,384,7.7952
35.0,384,8.005289
165.0,521,8.293579
215.0,585,8.612411
245.0,781,9.035821
90.0,530,9.327674
115.0,697,9.713332
45.0,390,9.929971
125.0,377,10.137587
60.0,448,10.387595
110.0,479,10.646653
80.0,511,10.939359
330.0,818,11.391614
90.0,460,11.640121
150.0,510,11.924529
75.0,381,12.133976
75.0,282,12.292094
5.0,295,12.453967
265.0,847,12.912412
105.0,511,13.192162
20.0,372,13.399211
230.0,835,13.854589
155.0,539,14.156738
130.0,497,14.434865
125.0,502,14.716682
60.0,486,14.999597
35.0,307,15.167532
80.0,387,15.382665
40.0,486,15.649373
85.0,454,15.900231
475.0,870,16.36605
35.0,295,16.527168
30.0,384,16.740346
45.0,285,16.899598
30.0,266,17.044389
60.0,487,17.313933
255.0,878,17.78773
225.0,718,18.177026
155.0,599,18.507586
315.0,825,18.957035
165.0,489,19.223913
315.0,1005,19.766608
30.0,285,19.928838
15.0,284,20.0861
165.0,549,20.388382
95.0,503,20.666661
150.0,500,20.941731
30.0,262,21.087988
60.0,307,21.257679
40.0,480,21.523564
40.0,254,21.662143
15.0,342,21.855284
140.0,515,22.139498
205.0,777,22.568315
15.0,374,22.781411
190.0,748,23.1956
150.0,617,23.534237
220.0,472,23.794719
30.0,296,23.959399
35.0,289,24.117384
70.0,513,24.400542
430.0,929,24.904386
35.0,270,25.053471
80.0,602,25.386807
160.0,539,25.680771
235.0,700,26.06158
395.0,672,26.433604
220.0,643,26.78204
5.0,439,27.027809
285.0,768,27.437551
150.0,507,27.717728
65.0,407,27.948443
105.0,386,28.159732
85.0,354,28.353443
20.0,385,28.565448
125.0,502,28.844533
205.0,593,29.167222
135.0,520,29.452501
35.0,385,29.668234
25.0,464,29.933089
50.0,473,30.193563
150.0,502,30.472236
190.0,460,30.722114
25.0,428,30.965027
100.0,434,31.20615
45.0,476,31.471348
215.0,713,31.860586
205.0,520,32.14433
205.0,820,32.590942
150.0,769,33.014155
120.0,475,33.27658
110.0,274,33.429683
195.0,545,33.725942
80.0,561,34.036084
80.0,400,34.257698
35.0,259,34.402368
90.0,397,34.616728
60.0,446,34.86303
90.0,535,35.158991
130.0,447,35.409137
160.0,770,35.832221
60.0,482,36.094733
75.0,448,36.344136
360.0,837,36.793757
55.0,370,36.99998
605.0,1050,37.551644
50.0,381,37.76019
60.0,384,37.976568
155.0,539,38.273741
40.0,257,38.418918
80.0,389,38.633327
80.0,439,38.875134
115.0,484,39.137578
20.0,433,39.377898
65.0,480,39.641426
395.0,747,40.050777
30.0,265,40.195487
90.0,345,40.385582
115.0,481,40.649423
170.0,691,41.032381
140.0,435,41.268686
245.0,671,41.636575
215.0,611,41.977633
40.0,438,42.218298
85.0,503,42.496538
25.0,253,42.634809
15.0,372,42.843007
80.0,303,43.010149
85.0,496,43.280558
75.0,384,43.492688
15.0,321,43.670219
30.0,289,43.832612
125.0,417,44.059759
250.0,780,44.47663
120.0,501,44.752039
115.0,543,45.051018
130.0,318,45.223691
35.0,338,45.411752
90.0,452,45.661311
180.0,496,45.939019
55.0,298,46.102666
55.0,289,46.258861
45.0,279,46.416878
230.0,586,46.73143
65.0,380,46.939921
20.0,274,47.08982
25.0,305,47.257519
