#{"t_start": 1707744286.1773303, "env_id": "ALE/Seaquest-v5"}
r,l,t
20.0,497,1.089442
80.0,368,1.298924
160.0,685,1.687434
80.0,458,1.945146
20.0,600,2.281835
0.0,373,2.493069
60.0,497,2.774767
80.0,563,3.086766
100.0,605,3.445708
180.0,832,3.913694
120.0,562,4.230563
120.0,451,4.485125
60.0,361,4.691311
120.0,679,5.068781
0.0,345,5.25882
0.0,304,5.42524
60.0,535,5.72653
20.0,357,5.925639
40.0,423,6.163407
20.0,324,6.339228
100.0,507,6.622068
140.0,627,6.974408
60.0,484,7.246672
60.0,433,7.482776
120.0,791,7.926495
40.0,523,8.214069
40.0,425,8.449265
20.0,415,8.68149
60.0,393,8.90351
0.0,289,9.057684
20.0,325,9.235937
140.0,506,9.518472
0.0,309,9.691051
40.0,444,9.940433
80.0,616,10.285218
120.0,719,10.686407
80.0,463,10.945793
0.0,386,11.15966
20.0,393,11.375124
40.0,420,11.60634
40.0,369,11.816844
20.0,357,12.011362
0.0,401,12.230176
40.0,389,12.442347
100.0,535,12.745886
20.0,412,12.972983
60.0,464,13.232164
0.0,416,13.460521
60.0,444,13.709646
100.0,493,13.984157
80.0,459,14.239635
100.0,590,14.565075
20.0,381,14.77805
60.0,386,14.991582
80.0,437,15.236047
0.0,317,15.407866
60.0,476,15.676878
60.0,411,15.905805
120.0,556,16.217199
0.0,310,16.386222
0.0,333,16.57134
0.0,293,16.735494
20.0,337,16.920023
20.0,414,17.151643
40.0,498,17.424216
0.0,352,17.616632
160.0,754,18.041798
20.0,362,18.242314
40.0,340,18.424708
60.0,421,18.660297
80.0,505,18.937715
100.0,490,19.212139
20.0,366,19.409795
140.0,648,19.778595
40.0,410,20.004409
60.0,481,20.272632
60.0,495,20.546867
60.0,525,20.843967
100.0,550,21.152013
40.0,438,21.393796
40.0,460,21.647265
120.0,692,22.033769
120.0,513,22.31769
40.0,453,22.567804
20.0,413,22.795849
80.0,550,23.099527
60.0,568,23.414657
20.0,319,23.585432
40.0,393,23.810056
60.0,362,24.011174
40.0,417,24.244024
20.0,342,24.431598
20.0,371,24.635555
60.0,444,24.881534
120.0,515,25.165973
80.0,484,25.429273
120.0,696,25.819549
60.0,558,26.125727
80.0,477,26.391259
20.0,385,26.600087
40.0,416,26.832644
80.0,539,27.128044
60.0,500,27.404402
40.0,367,27.604471
80.0,538,27.901673
60.0,461,28.158506
220.0,821,28.616566
60.0,464,28.875718
80.0,423,29.106259
40.0,372,29.309583
40.0,416,29.539901
0.0,332,29.721582
20.0,401,29.944728
20.0,338,30.128318
0.0,280,30.280027
160.0,715,30.677094
80.0,394,30.894208
40.0,329,31.071578
60.0,573,31.387388
60.0,582,31.71255
120.0,602,32.045143
60.0,476,32.311087
60.0,415,32.536761
40.0,339,32.722577
60.0,482,32.988976
60.0,500,33.268525
40.0,401,33.488355
40.0,437,33.730519
0.0,345,33.919003
120.0,589,34.246278
80.0,464,34.501399
0.0,330,34.682605
0.0,336,34.866687
60.0,473,35.128718
20.0,396,35.344082
40.0,410,35.5703
0.0,347,35.761539
80.0,404,35.982559
0.0,282,36.137176
120.0,571,36.451601
100.0,483,36.723054
40.0,396,36.9386
20.0,338,37.12166
140.0,628,37.472758
100.0,576,37.79476
80.0,585,38.11661
80.0,486,38.38919
60.0,437,38.629792
40.0,385,38.842428
60.0,354,39.037068
60.0,443,39.283375
40.0,385,39.498648
60.0,475,39.764314
80.0,397,39.981678
60.0,393,40.202067
120.0,563,40.514784
20.0,357,40.712358
20.0,348,40.901868
0.0,320,41.074068
140.0,441,41.322426
60.0,482,41.589786
100.0,538,41.897461
80.0,487,42.169358
40.0,399,42.388933
60.0,509,42.674183
120.0,465,42.932845
20.0,352,43.122408
40.0,405,43.342665
60.0,451,43.590079
100.0,498,43.873123
20.0,372,44.079437
60.0,435,44.322548
60.0,513,44.602538
20.0,377,44.815566
60.0,566,45.127621
60.0,415,45.360616
100.0,410,45.586182
60.0,593,45.919839
80.0,453,46.17253
40.0,402,46.393855
40.0,405,46.616029
120.0,602,46.955855
40.0,444,47.205581
20.0,469,47.46246
40.0,370,47.669431
20.0,360,47.866992
0.0,394,48.084951
60.0,373,48.292514
0.0,391,48.505688
20.0,381,48.719431
100.0,577,49.045318
100.0,612,49.390956
180.0,600,49.726318
120.0,625,50.076619
140.0,804,50.52996
20.0,410,50.762379
60.0,371,50.968603
180.0,867,51.456828
20.0,394,51.675355
140.0,538,51.980337
20.0,425,52.22024
0.0,364,52.421483
100.0,572,52.738626
100.0,484,53.007367
20.0,380,53.219976
80.0,488,53.492088
80.0,443,53.743743
60.0,550,54.053127
40.0,417,54.288892
60.0,402,54.512391
40.0,405,54.737196
120.0,579,55.060872
100.0,538,55.361086
100.0,577,55.684171
20.0,378,55.895958
20.0,384,56.104155
40.0,375,56.314618
120.0,646,56.67866
80.0,480,56.947864
80.0,395,57.170661
60.0,533,57.470539
100.0,516,57.760663
40.0,601,58.094764
120.0,697,58.490724
60.0,382,58.705162
20.0,377,58.913139
40.0,363,59.113956
80.0,489,59.390991
100.0,437,59.634852
20.0,369,59.842652
120.0,597,60.181002
40.0,388,60.396802
120.0,617,60.745561
180.0,875,61.240072
60.0,524,61.529394
0.0,340,61.714957
40.0,441,61.961206
80.0,428,62.201164
100.0,617,62.548147
0.0,357,62.748708
20.0,338,62.936813
100.0,493,63.215541
80.0,450,63.465588
60.0,467,63.72746
140.0,587,64.05801
80.0,404,64.2824
60.0,625,64.637575
20.0,419,64.870464
20.0,392,65.086456
60.0,460,65.342442
40.0,364,65.544631
0.0,337,65.731156
40.0,388,65.94663
120.0,728,66.355278
80.0,529,66.64889
140.0,639,67.003866
