#{"t_start": 1707597674.9466405, "env_id": "ALE/Breakout-v5"}
r,l,t
1.0,186,11.348462
0.0,161,13.487428
1.0,166,15.801157
2.0,243,19.349071
0.0,179,22.695792
1.0,198,25.589127
3.0,294,30.382058
2.0,254,35.588802
2.0,243,39.983835
2.0,225,43.347818
2.0,228,48.195832
2.0,235,52.393654
1.0,196,55.580194
1.0,211,59.365434
1.0,225,62.298128
2.0,236,65.544761
3.0,290,71.317877
0.0,165,73.736301
3.0,282,79.017988
2.0,231,83.242645
2.0,231,86.965024
2.0,247,90.75517
2.0,254,95.098001
3.0,282,99.641538
3.0,293,104.615596
4.0,354,112.007809
2.0,227,115.565691
2.0,238,120.446348
4.0,322,125.431087
4.0,319,131.464387
2.0,209,134.218713
3.0,261,137.778568
2.0,253,142.102442
7.0,447,150.116956
6.0,392,157.802018
3.0,291,162.55087
5.0,347,169.561782
5.0,324,175.241021
7.0,445,184.473336
5.0,353,191.354536
6.0,417,198.54878
4.0,305,204.371431
5.0,304,209.06154
6.0,379,216.347062
5.0,373,223.340602
6.0,394,229.468199
10.0,544,239.621629
6.0,387,246.81414
6.0,402,252.225382
4.0,313,257.439366
6.0,392,262.986033
6.0,402,269.537937
6.0,363,275.690984
5.0,349,280.535723
4.0,331,286.33873
10.0,560,296.436368
16.0,567,307.217651
13.0,539,317.287199
12.0,505,325.241917
15.0,658,337.753422
8.0,475,344.991004
5.0,341,351.612984
9.0,484,360.526106
11.0,614,372.981237
9.0,476,382.028707
12.0,482,388.993915
7.0,414,396.056566
8.0,436,403.806221
7.0,396,410.407601
12.0,618,422.742058
10.0,535,432.067987
9.0,501,441.700455
20.0,737,454.942295
14.0,555,465.300018
16.0,550,476.321723
6.0,346,483.071948
14.0,714,497.392892
8.0,480,506.687561
12.0,593,517.230038
10.0,501,526.90859
16.0,659,537.631363
19.0,731,556.135458
19.0,748,570.717422
17.0,721,584.381725
14.0,622,595.242548
15.0,593,606.504992
11.0,558,617.099433
8.0,477,626.374829
18.0,742,640.004055
17.0,599,650.811946
9.0,489,660.139998
11.0,568,669.718455
19.0,672,681.91368
13.0,584,692.787874
15.0,692,706.414549
19.0,658,719.39861
11.0,593,730.069418
13.0,661,742.450784
8.0,409,749.279977
14.0,581,760.198129
7.0,459,768.408938
12.0,451,777.015289
12.0,585,786.543117
14.0,729,800.042278
10.0,456,808.541592
10.0,512,817.654405
10.0,541,827.914172
12.0,660,839.692455
17.0,674,850.286602
15.0,687,862.547329
14.0,666,873.787173
14.0,708,885.944839
15.0,701,898.150501
11.0,592,908.842069
11.0,561,919.201616
18.0,718,931.912953
14.0,665,943.116199
16.0,678,955.249804
15.0,652,967.657142
17.0,750,981.433307
17.0,699,994.920093
12.0,593,1005.283385
17.0,784,1020.424829
14.0,595,1030.927543
18.0,738,1043.97303
19.0,762,1057.480892
17.0,714,1075.385301
17.0,728,1087.331398
12.0,638,1099.191248
10.0,522,1109.134238
16.0,798,1124.562805
14.0,692,1136.073704
16.0,663,1150.017084
18.0,720,1162.178013
15.0,629,1173.163565
16.0,751,1187.874158
18.0,737,1201.470716
16.0,756,1216.057273
12.0,596,1226.772647
34.0,830,1240.271438
17.0,719,1254.329567
12.0,578,1264.404964
14.0,676,1276.266126
21.0,853,1291.299518
14.0,702,1303.594477
12.0,620,1315.468697
17.0,660,1327.934814
12.0,569,1338.557289
7.0,400,1345.179377
25.0,877,1361.494932
10.0,565,1372.885662
23.0,782,1388.175685
16.0,657,1399.840698
12.0,606,1410.976527
16.0,769,1425.611923
21.0,753,1439.137468
10.0,540,1448.340565
15.0,574,1457.764573
19.0,755,1471.767845
8.0,421,1479.185441
11.0,563,1490.167424
22.0,799,1503.969524
13.0,644,1516.304236
21.0,743,1530.259553
18.0,736,1542.056328
11.0,556,1551.852204
11.0,562,1562.176512
22.0,785,1577.048077
10.0,534,1593.923005
10.0,541,1604.512453
31.0,907,1622.125964
18.0,686,1634.216065
24.0,846,1650.411461
23.0,807,1666.520338
15.0,725,1680.242316
15.0,647,1693.168495
11.0,607,1704.263749
22.0,854,1719.416304
11.0,540,1728.989639
11.0,513,1737.86937
12.0,598,1749.092613
9.0,496,1758.126368
18.0,674,1770.515206
15.0,717,1783.501249
10.0,534,1792.471455
22.0,667,1804.781309
17.0,649,1817.124713
15.0,576,1826.536847
11.0,586,1836.929316
24.0,842,1852.145763
23.0,761,1864.016092
15.0,688,1874.827979
16.0,713,1888.918602
12.0,572,1899.761761
19.0,740,1912.598538
25.0,796,1925.200264
26.0,905,1941.836237
16.0,575,1952.724798
20.0,770,1967.64187
17.0,723,1982.347147
12.0,596,1993.240688
18.0,744,2007.322479
21.0,846,2022.476978
25.0,910,2039.885422
19.0,773,2054.557939
19.0,813,2069.809525
20.0,726,2081.747625
10.0,515,2091.441832
25.0,778,2111.564961
23.0,834,2125.562216
13.0,518,2135.122844
18.0,785,2149.87681
20.0,779,2164.587809
21.0,776,2178.223424
15.0,715,2189.268265
20.0,797,2204.001265
23.0,813,2217.789471
12.0,599,2227.925797
13.0,617,2239.643735
18.0,753,2254.135019
20.0,885,2269.639236
12.0,599,2280.19785
11.0,476,2288.259808
23.0,849,2303.723269
21.0,607,2315.231203
17.0,791,2330.18922
28.0,870,2347.344423
22.0,766,2360.48051
12.0,642,2372.979785
18.0,846,2388.617811
14.0,655,2399.833734
22.0,730,2413.577992
21.0,817,2428.073881
15.0,728,2442.556603
23.0,817,2458.422777
15.0,630,2470.086728
20.0,777,2486.547929
22.0,770,2499.389233
27.0,928,2518.368532
20.0,726,2532.09362
14.0,681,2544.82802
18.0,807,2560.151426
13.0,625,2572.269546
17.0,809,2586.535055
11.0,566,2597.15549
12.0,566,2607.888675
16.0,707,2623.724212
21.0,762,2639.132869
29.0,884,2656.094634
16.0,752,2669.717682
13.0,620,2679.778054
14.0,616,2690.732031
14.0,730,2704.67188
24.0,741,2719.021442
24.0,811,2734.650494
17.0,661,2746.59975
19.0,853,2764.230533
19.0,791,2780.043688
22.0,705,2793.120654
21.0,794,2808.527565
15.0,686,2820.930158
19.0,794,2836.345495
23.0,738,2850.620357
21.0,721,2863.983284
21.0,796,2878.036294
16.0,724,2890.59024
19.0,848,2905.634134
18.0,769,2920.164034
13.0,663,2932.874005
23.0,776,2947.539519
17.0,796,2960.460435
23.0,754,2973.523056
7.0,439,2981.30356
14.0,564,2990.870777
20.0,644,3003.808884
36.0,964,3020.414348
16.0,646,3030.632848
20.0,734,3044.519144
25.0,852,3058.834903
29.0,698,3071.193446
28.0,947,3088.039426
18.0,823,3103.933138
12.0,554,3113.25713
20.0,666,3131.814
13.0,605,3142.283878
21.0,796,3155.081084
15.0,672,3167.581456
32.0,794,3181.938556
16.0,694,3193.364733
18.0,697,3206.15844
14.0,647,3218.22585
19.0,802,3232.155657
16.0,666,3242.881031
31.0,1081,3261.500706
25.0,845,3276.513262
13.0,595,3286.359087
16.0,688,3297.481526
30.0,921,3314.376521
14.0,575,3325.632421
15.0,726,3340.692469
19.0,757,3352.778371
15.0,652,3364.963521
31.0,974,3382.914219
13.0,588,3393.242396
29.0,974,3413.320292
16.0,719,3426.632869
12.0,621,3436.12626
26.0,819,3449.667631
14.0,636,3462.535724
23.0,807,3477.377306
25.0,756,3490.740152
22.0,882,3508.429736
15.0,753,3521.011565
27.0,969,3540.315112
19.0,728,3552.6047
22.0,840,3568.23923
30.0,747,3581.004327
12.0,594,3591.08158
13.0,621,3601.459552
24.0,826,3615.590151
15.0,714,3633.329934
14.0,739,3646.914854
17.0,665,3658.357059
19.0,739,3671.965478
11.0,543,3682.33078
11.0,520,3691.295361
22.0,867,3707.46945
8.0,392,3714.694552
24.0,818,3729.830408
17.0,603,3740.836292
13.0,653,3753.290021
19.0,782,3768.693552
19.0,839,3784.493039
9.0,416,3791.90037
12.0,588,3802.027332
11.0,593,3812.210331
15.0,735,3826.220551
24.0,817,3842.266431
22.0,849,3857.547175
24.0,795,3871.293287
22.0,868,3886.608135
14.0,693,3898.634384
15.0,709,3912.16425
24.0,816,3926.001796
15.0,717,3937.826663
27.0,848,3953.430732
16.0,745,3966.109749
