#{"t_start": 1707597675.5369442, "env_id": "ALE/Breakout-v5"}
r,l,t
2.0,223,11.595583
3.0,294,16.001201
2.0,239,20.550536
3.0,243,24.376462
2.0,243,28.25984
0.0,156,30.467517
3.0,254,36.451531
4.0,332,42.443165
1.0,190,46.772296
2.0,250,51.192269
3.0,299,56.476272
0.0,169,59.35674
3.0,281,63.439867
3.0,266,67.69543
4.0,323,74.642282
5.0,368,81.334613
3.0,268,87.009682
2.0,227,90.401439
1.0,187,92.84128
2.0,250,97.930945
0.0,176,99.972437
2.0,224,103.783145
3.0,274,109.54073
2.0,243,112.951435
3.0,279,117.488846
2.0,243,121.908738
0.0,167,123.793118
2.0,240,127.226347
1.0,202,130.668394
1.0,201,133.014202
3.0,318,137.341706
0.0,173,139.13646
7.0,390,146.542001
3.0,307,152.113978
2.0,244,155.582921
2.0,218,159.072107
6.0,383,166.952144
8.0,402,174.053835
6.0,394,182.051074
1.0,190,184.77977
2.0,236,189.067879
5.0,338,194.506997
8.0,447,203.88913
7.0,428,212.367665
4.0,323,216.691056
4.0,283,221.249377
11.0,462,229.410363
4.0,290,234.696258
9.0,476,243.294686
3.0,251,247.496918
5.0,331,251.962381
6.0,398,258.542526
7.0,387,265.045647
8.0,464,272.147166
9.0,484,280.336332
5.0,316,285.946652
3.0,274,289.228552
12.0,514,298.877918
13.0,702,312.42592
6.0,371,318.444992
4.0,306,322.318551
9.0,558,332.33795
4.0,289,337.445396
10.0,475,345.0609
5.0,314,351.084957
6.0,370,356.757392
8.0,448,365.766471
16.0,802,382.319539
9.0,484,389.5488
9.0,496,397.902399
9.0,457,406.417498
7.0,386,414.352974
14.0,413,421.169215
8.0,455,428.925678
12.0,566,440.151184
6.0,390,447.797829
15.0,666,458.801186
10.0,561,469.227204
8.0,458,477.994889
20.0,602,489.886129
10.0,523,498.961525
12.0,633,511.394475
14.0,600,522.97765
16.0,562,532.502269
18.0,651,543.338506
13.0,660,561.115789
10.0,529,570.291941
14.0,651,582.530375
9.0,474,590.599149
15.0,725,603.961538
9.0,488,612.959426
11.0,549,623.703689
6.0,412,629.661031
8.0,465,638.449771
12.0,566,648.54612
9.0,449,657.377903
13.0,648,668.847862
11.0,605,679.629848
9.0,507,688.954007
7.0,393,694.885078
9.0,490,704.124952
13.0,646,715.262154
9.0,482,723.611804
18.0,598,735.502413
14.0,673,748.147544
11.0,600,759.061796
10.0,522,768.821657
12.0,551,778.550986
12.0,636,789.80067
17.0,706,804.03984
12.0,560,814.451054
14.0,638,826.484828
