#{"t_start": 1707597671.2417448, "env_id": "ALE/Assault-v5"}
r,l,t
189.0,1038,22.15549
315.0,1118,36.704611
189.0,1159,51.623743
273.0,1217,65.768681
231.0,1087,78.289273
189.0,887,88.611254
189.0,1215,103.928375
273.0,642,111.829493
147.0,759,121.708136
189.0,929,133.372412
252.0,1217,150.148146
189.0,769,159.847289
399.0,1063,172.72195
189.0,671,180.744864
357.0,895,191.150061
147.0,262,193.972169
168.0,310,197.30748
462.0,902,209.181383
189.0,481,215.263842
294.0,736,224.244664
357.0,983,236.742636
336.0,711,245.872556
252.0,615,253.519202
441.0,739,263.43836
273.0,678,272.32276
378.0,823,282.175469
462.0,751,291.673798
588.0,767,301.869364
378.0,671,310.809659
546.0,815,321.924625
441.0,643,329.453591
357.0,671,338.553528
441.0,643,346.251781
315.0,513,357.131355
252.0,591,364.206716
378.0,775,373.794271
378.0,679,382.225408
357.0,671,390.591319
168.0,302,393.88338
420.0,802,404.601273
273.0,703,413.559013
168.0,615,421.355546
483.0,726,430.944312
441.0,899,442.672851
315.0,614,450.285669
651.0,1499,468.005546
630.0,2010,492.763776
651.0,2051,518.097864
672.0,1830,541.537182
766.0,1445,560.335733
651.0,1512,579.85658
378.0,992,591.336526
672.0,1316,607.91181
567.0,1187,621.280147
420.0,1218,636.141343
693.0,1656,656.902117
546.0,1123,670.538236
651.0,1554,699.305555
609.0,1794,721.596255
462.0,995,734.473221
756.0,1529,754.027956
672.0,1834,776.713846
714.0,1943,802.085669
735.0,1453,820.630723
651.0,1123,835.001345
735.0,1300,851.953057
714.0,1073,866.225488
693.0,1403,884.559915
672.0,1330,901.51923
651.0,1066,915.799365
693.0,1297,933.119817
735.0,1053,946.922748
735.0,1347,963.795576
672.0,1687,984.798502
756.0,1324,1000.474634
651.0,1219,1014.266235
693.0,1282,1036.756773
756.0,1259,1052.390544
672.0,1216,1067.642392
714.0,1564,1087.134968
735.0,1468,1104.991271
798.0,1174,1119.806031
672.0,1337,1135.919245
693.0,1207,1149.725909
651.0,1207,1164.708372
672.0,1303,1180.610702
756.0,1305,1197.757888
735.0,1362,1215.414698
798.0,1244,1232.119739
756.0,1296,1249.38402
672.0,1153,1264.650181
682.0,1222,1280.149379
819.0,1509,1298.245796
693.0,1170,1313.562224
693.0,1098,1327.611302
756.0,998,1340.323061
693.0,1091,1354.656499
672.0,1035,1375.499492
672.0,1296,1392.68445
651.0,1309,1409.282495
693.0,1294,1425.52211
672.0,1336,1442.928861
651.0,995,1455.067672
672.0,1128,1467.868941
693.0,1067,1480.359845
651.0,1177,1495.690526
672.0,1141,1509.024065
672.0,1098,1522.450815
724.0,1028,1535.368466
714.0,1433,1553.849269
609.0,1154,1568.462457
735.0,959,1580.765449
693.0,1137,1594.623439
819.0,1144,1607.406379
651.0,1068,1620.599433
735.0,1131,1635.397042
798.0,1251,1651.80742
714.0,1142,1666.535475
588.0,931,1678.137958
672.0,978,1690.606305
672.0,1060,1712.528019
819.0,1103,1726.618772
735.0,1059,1740.274746
798.0,1273,1757.152083
630.0,1191,1771.809091
672.0,1033,1784.92461
714.0,1039,1798.743295
745.0,1351,1815.926287
756.0,1072,1829.213303
735.0,1213,1844.155943
672.0,945,1854.84361
672.0,1039,1867.674933
756.0,1058,1880.568937
735.0,1134,1895.2183
777.0,1002,1908.138634
692.0,1075,1921.336716
672.0,1271,1935.251325
756.0,1190,1950.398116
713.0,1071,1963.228608
776.0,1297,1979.981116
651.0,1285,1995.071878
954.0,1345,2011.04501
756.0,1198,2025.692463
693.0,1096,2048.342686
546.0,1027,2061.769349
1173.0,1505,2080.657925
1931.0,2766,2114.708213
588.0,1070,2128.613835
1667.0,2464,2161.314626
2180.0,3267,2203.290923
2652.0,4259,2259.328769
807.0,1189,2274.71014
1876.0,2656,2309.252349
859.0,1154,2323.585892
743.0,1219,2339.802007
858.0,1444,2356.991895
630.0,996,2370.306097
734.0,1187,2394.504426
900.0,1232,2409.415935
827.0,1315,2426.019834
2441.0,3523,2472.099222
818.0,1271,2488.419475
2325.0,3874,2537.195035
525.0,1218,2553.115921
2810.0,3718,2600.283659
989.0,1731,2623.077875
744.0,1219,2638.009161
2045.0,3137,2676.123254
878.0,1507,2694.083306
3060.0,4066,2754.540819
1982.0,2785,2791.863976
2641.0,3555,2837.761135
2963.0,4677,2898.374747
2768.0,3747,2947.66306
1045.0,1601,2967.128369
1140.0,1537,2986.147165
939.0,1735,3007.586798
2392.0,3267,3064.173882
849.0,1383,3081.908169
848.0,1218,3097.849808
1319.0,1921,3122.336563
1656.0,2721,3157.196308
3063.0,4163,3208.412681
2925.0,4324,3263.482829
1519.0,1857,3287.383709
2948.0,3875,3336.083052
1320.0,1857,3359.532877
2534.0,3746,3419.637514
2329.0,3011,3456.773235
609.0,899,3467.575599
2916.0,3842,3517.726886
859.0,1282,3532.971518
1614.0,2144,3559.29298
3020.0,3748,3607.376293
908.0,1410,3623.581314
1392.0,1727,3645.071847
1026.0,1313,3661.675122
2893.0,4035,3724.669303
2506.0,3267,3766.05344
734.0,1219,3780.987211
1877.0,2560,3813.080761
786.0,1380,3830.099206
859.0,1604,3850.476984
785.0,1155,3866.037798
2885.0,3915,3916.699564
745.0,1221,3932.019667
1277.0,1729,3954.105875
2339.0,3267,3994.106412
2854.0,3587,4037.926989
2786.0,3714,4099.036088
745.0,1130,4112.174631
609.0,963,4123.646948
2409.0,3138,4165.961807
1855.0,2278,4195.062205
1163.0,1633,4215.196059
2600.0,3459,4259.762075
336.0,879,4270.155625
1642.0,2727,4305.162413
682.0,997,4318.291687
2476.0,2787,4352.107743
3143.0,3910,4421.944531
754.0,1220,4436.489656
1413.0,1953,4460.468027
672.0,1157,4474.928076
776.0,1253,4490.897396
2902.0,3907,4540.221971
2967.0,3765,4589.931576
816.0,1282,4606.020692
755.0,1126,4621.072002
2957.0,3653,4666.615651
3081.0,4324,4724.197321
3337.0,4036,4793.789378
816.0,1539,4813.557337
786.0,1123,4826.294841
817.0,1282,4841.477499
755.0,1411,4859.637484
3062.0,4004,4910.601817
787.0,1254,4926.503497
880.0,1221,4940.923221
879.0,1350,4957.886795
2987.0,3940,5006.146574
2610.0,3395,5049.996639
3131.0,4324,5126.128286
672.0,1001,5138.644501
3196.0,3710,5185.423384
3291.0,4104,5237.07646
868.0,1315,5254.326707
1465.0,1793,5277.105383
2370.0,2979,5314.745055
2343.0,3298,5357.536408
2252.0,3171,5398.118479
2021.0,2726,5456.189687
2413.0,3330,5497.899753
682.0,1060,5511.184928
2432.0,3234,5553.278238
588.0,835,5563.150667
2379.0,3426,5607.712694
776.0,1045,5621.02096
755.0,1155,5635.492249
869.0,1317,5652.450668
609.0,963,5664.76218
2528.0,3459,5711.020388
964.0,1409,5728.007683
2988.0,3427,5771.69853
1331.0,1825,5819.36958
2014.0,2414,5850.7264
3196.0,4387,5907.11798
1394.0,1951,5931.134268
765.0,1284,5947.184057
1391.0,1857,5969.328419
2513.0,3427,6013.592664
2631.0,3427,6055.994931
