#{"t_start": 1707597672.7102911, "env_id": "ALE/Qbert-v5"}
r,l,t
450.0,415,14.18789
275.0,325,19.583318
50.0,325,23.650253
300.0,425,30.366045
250.0,441,37.169008
0.0,286,40.8214
550.0,446,47.638483
0.0,295,51.319906
400.0,489,58.898325
200.0,325,64.086522
450.0,379,68.999233
750.0,448,76.435297
200.0,299,81.889127
200.0,349,87.163353
150.0,289,92.144551
225.0,299,96.39859
225.0,403,102.863206
200.0,331,107.554656
250.0,337,113.157798
600.0,393,120.083346
300.0,428,126.399173
375.0,456,133.396463
225.0,387,139.507922
625.0,475,147.084251
325.0,519,155.776644
325.0,365,162.195944
400.0,512,171.041887
200.0,293,174.985865
225.0,330,180.600335
300.0,389,187.318339
275.0,357,192.762864
175.0,412,199.454457
600.0,439,206.846609
325.0,395,213.342661
150.0,370,219.698037
250.0,325,224.810855
275.0,360,230.966644
325.0,350,236.8721
300.0,354,241.483449
300.0,385,247.777961
350.0,394,254.012757
275.0,317,258.738809
325.0,317,262.428908
275.0,341,267.925846
225.0,320,272.749115
350.0,404,279.754375
500.0,489,287.884923
425.0,396,294.314778
325.0,391,300.399056
375.0,441,307.806123
325.0,395,314.383663
400.0,443,320.840942
275.0,366,326.452923
275.0,313,330.291309
800.0,502,338.697544
175.0,353,344.754348
250.0,330,349.380851
275.0,387,356.457947
325.0,360,363.180319
275.0,363,367.893269
450.0,504,375.933791
250.0,320,381.100001
425.0,582,390.747078
325.0,357,395.21359
250.0,357,401.372512
250.0,449,409.495435
650.0,402,415.824612
250.0,314,421.404161
750.0,733,432.001551
325.0,373,438.71924
175.0,356,443.33353
600.0,334,448.917345
450.0,381,453.950341
725.0,610,465.912707
350.0,498,477.1167
350.0,419,484.144262
300.0,380,490.498281
225.0,411,496.252781
300.0,292,501.646866
575.0,457,509.681715
300.0,400,515.895553
350.0,427,522.668317
325.0,427,530.077744
525.0,594,540.520586
375.0,378,547.362195
325.0,326,552.088906
400.0,474,560.312452
325.0,422,567.963392
325.0,390,573.525866
375.0,397,580.380691
625.0,530,589.363008
350.0,385,594.748649
675.0,399,601.51329
475.0,475,609.289034
350.0,393,616.371131
400.0,409,621.70547
375.0,466,629.363809
350.0,425,636.260217
275.0,325,640.20585
700.0,484,647.953132
750.0,472,655.440762
700.0,537,664.990283
675.0,418,672.414479
275.0,335,677.01302
350.0,414,684.356638
250.0,359,688.864108
325.0,352,695.227053
475.0,463,703.178395
175.0,308,707.546023
650.0,517,716.558485
375.0,452,724.826455
450.0,408,731.391566
700.0,454,738.292985
400.0,440,744.973553
325.0,408,751.754819
275.0,337,756.742568
275.0,359,762.996985
425.0,405,769.360983
300.0,313,773.387909
275.0,375,779.078333
675.0,405,784.917122
700.0,387,790.569713
650.0,633,800.301453
300.0,350,805.908465
350.0,307,810.206369
350.0,421,817.647241
375.0,356,822.840429
425.0,399,828.756975
475.0,524,836.52184
375.0,398,842.753962
475.0,563,852.024637
675.0,433,857.635473
400.0,387,863.708845
400.0,403,870.409637
675.0,457,878.740352
675.0,478,885.074739
350.0,314,889.61753
700.0,587,898.808462
425.0,510,906.58056
375.0,417,911.642193
425.0,554,919.74073
650.0,545,928.70198
600.0,430,935.600378
425.0,567,948.712147
750.0,555,957.542641
525.0,578,965.966298
725.0,391,971.575483
700.0,444,977.635375
725.0,607,989.237014
425.0,408,994.72524
475.0,580,1003.547243
350.0,472,1011.897738
725.0,433,1019.195027
675.0,448,1026.735533
750.0,540,1036.043696
450.0,572,1046.126137
400.0,558,1055.613453
725.0,528,1063.482703
675.0,450,1070.964468
450.0,575,1080.173115
475.0,588,1089.795239
700.0,394,1096.855938
725.0,524,1105.602164
700.0,405,1111.99413
775.0,587,1121.559882
425.0,466,1128.820081
700.0,418,1136.127476
725.0,428,1142.956133
750.0,487,1150.897202
