#{"t_start": 1707597672.667395, "env_id": "ALE/SpaceInvaders-v5"}
r,l,t
80.0,652,21.012868
80.0,379,26.976418
85.0,567,35.734565
50.0,373,41.114686
105.0,343,45.522654
20.0,263,49.218158
360.0,654,59.473805
80.0,341,64.30827
405.0,867,78.168576
470.0,923,92.634784
120.0,452,99.083009
110.0,531,107.52748
70.0,352,113.05433
310.0,614,122.872198
180.0,505,130.611586
120.0,600,139.852733
170.0,611,149.040238
80.0,372,154.380418
85.0,596,163.892809
60.0,565,172.438171
345.0,936,186.172767
80.0,304,190.467452
160.0,652,200.775925
110.0,376,205.834269
185.0,764,217.015075
290.0,808,230.628546
125.0,518,238.298239
350.0,820,250.416196
95.0,496,258.274325
30.0,300,262.885452
30.0,403,269.131001
190.0,691,279.614571
105.0,476,285.743678
175.0,504,293.281436
80.0,413,299.693137
210.0,624,310.019277
155.0,594,319.452563
80.0,385,325.144341
155.0,510,333.20355
80.0,397,338.883165
120.0,442,345.586478
55.0,379,351.070416
135.0,477,357.769452
485.0,718,368.963469
180.0,372,374.520844
50.0,408,380.879525
35.0,378,386.201931
175.0,488,393.930881
80.0,294,398.48829
50.0,365,403.830188
380.0,922,416.812577
210.0,644,431.269728
120.0,484,438.44898
350.0,710,450.078796
100.0,379,456.177457
120.0,368,461.807014
135.0,527,470.047632
30.0,382,474.973341
120.0,469,481.200334
110.0,413,486.952192
455.0,707,497.964429
210.0,650,507.767845
385.0,629,517.215431
210.0,609,526.996217
180.0,645,536.694298
180.0,627,546.640186
240.0,743,558.802905
125.0,596,566.891484
250.0,738,577.546261
210.0,627,586.162509
290.0,827,598.297378
260.0,726,608.421956
180.0,628,617.331825
210.0,638,627.440549
180.0,665,637.33971
155.0,663,646.805177
180.0,665,657.051883
210.0,687,666.517044
500.0,811,679.434049
180.0,667,690.2126
210.0,614,699.919935
155.0,594,707.834673
135.0,600,715.535349
240.0,750,726.800923
205.0,725,737.597179
260.0,761,748.914775
530.0,1172,766.770261
210.0,639,777.238795
285.0,726,789.016172
240.0,743,800.227938
290.0,735,810.51589
260.0,745,820.80721
210.0,618,829.822092
210.0,641,844.454909
265.0,739,856.582108
155.0,606,865.570672
310.0,819,878.128911
460.0,1435,900.933675
210.0,643,911.018946
105.0,491,918.415765
270.0,739,929.463546
480.0,755,940.130229
270.0,743,950.856422
285.0,731,961.369641
590.0,1098,979.99749
180.0,665,990.420884
270.0,739,1001.256212
210.0,608,1010.341886
270.0,740,1021.797862
180.0,661,1030.833629
155.0,606,1039.613219
265.0,737,1050.790528
285.0,726,1062.144525
545.0,1080,1077.918878
270.0,739,1090.029507
105.0,486,1097.319561
275.0,757,1109.22373
240.0,739,1120.023404
180.0,645,1129.958079
260.0,729,1141.265274
395.0,1108,1157.621351
240.0,839,1170.154981
410.0,625,1179.656276
290.0,1074,1197.225719
390.0,1008,1213.042453
240.0,803,1225.996721
155.0,599,1235.096767
265.0,787,1252.943453
210.0,608,1262.438156
180.0,664,1272.53532
265.0,739,1282.998381
260.0,726,1294.511286
180.0,613,1304.084776
260.0,762,1317.082747
460.0,755,1329.47237
285.0,726,1341.113993
210.0,644,1349.606147
460.0,1019,1365.539393
180.0,659,1376.487804
285.0,726,1387.986016
180.0,665,1398.087039
180.0,659,1408.485212
180.0,659,1418.982451
380.0,642,1428.824133
180.0,664,1439.188434
210.0,644,1448.713233
210.0,641,1459.156398
260.0,738,1470.259115
180.0,667,1480.063828
105.0,491,1487.391176
440.0,732,1497.408094
530.0,1500,1517.848149
210.0,647,1527.381339
210.0,647,1537.084079
310.0,817,1549.577922
270.0,739,1561.393664
210.0,647,1571.880705
180.0,614,1581.362527
260.0,731,1592.317072
180.0,634,1601.321508
180.0,665,1611.323197
270.0,739,1623.066699
155.0,605,1631.934687
180.0,659,1641.813361
110.0,485,1648.749349
155.0,606,1663.11795
380.0,670,1673.383944
555.0,1201,1691.817454
260.0,737,1702.984027
410.0,641,1713.041417
330.0,1068,1730.335459
180.0,636,1740.211769
290.0,809,1752.528398
365.0,1082,1769.88306
180.0,601,1778.530776
505.0,1065,1794.753959
180.0,665,1805.303256
180.0,618,1814.809742
330.0,824,1827.714728
180.0,632,1836.732034
210.0,649,1845.364085
180.0,655,1854.822074
110.0,512,1861.931164
300.0,770,1873.868335
440.0,722,1884.795322
210.0,640,1894.300934
460.0,727,1905.022948
300.0,799,1917.49986
210.0,615,1927.536604
75.0,384,1932.938915
215.0,640,1941.63399
180.0,600,1949.57848
585.0,978,1963.338853
305.0,730,1974.172695
365.0,787,1986.427984
245.0,800,1998.985436
120.0,513,2007.069435
315.0,790,2017.940779
210.0,644,2026.549968
625.0,1292,2045.522796
465.0,740,2056.238001
215.0,648,2071.743581
215.0,657,2081.110395
210.0,619,2089.906628
460.0,726,2100.968794
180.0,652,2111.131573
415.0,666,2121.416156
240.0,735,2133.070474
105.0,491,2140.186274
260.0,757,2151.782208
290.0,744,2163.115202
155.0,602,2171.387497
360.0,1085,2187.550108
365.0,1026,2204.14782
285.0,737,2215.690569
180.0,606,2224.719856
120.0,523,2231.586836
145.0,478,2238.902946
335.0,680,2249.204147
205.0,608,2258.16899
265.0,744,2269.017376
325.0,817,2281.4674
225.0,655,2291.106191
270.0,741,2302.22841
210.0,660,2311.809704
570.0,1037,2327.587144
155.0,632,2336.679849
195.0,671,2347.13382
245.0,734,2358.698885
265.0,734,2369.378886
285.0,727,2380.315701
530.0,1033,2396.557682
180.0,601,2405.224386
