#{"t_start": 1707597674.389666, "env_id": "ALE/Asterix-v5"}
r,l,t
100.0,212,12.677262
250.0,231,15.66651
150.0,254,19.146107
500.0,363,23.670954
450.0,379,28.160602
200.0,278,31.229564
50.0,224,34.044939
250.0,292,37.920036
100.0,255,41.116063
350.0,270,44.964983
100.0,193,47.40608
100.0,204,50.19629
250.0,313,54.548508
450.0,289,58.491112
250.0,297,62.066115
250.0,306,65.78313
250.0,306,69.308699
400.0,328,73.305018
150.0,221,76.346233
350.0,225,79.413803
150.0,250,82.709019
350.0,376,88.128637
150.0,237,90.73911
350.0,387,95.903997
150.0,208,98.504755
200.0,274,101.573982
200.0,183,103.666887
300.0,288,107.557056
250.0,325,111.693129
450.0,304,115.824595
950.0,586,123.837722
250.0,314,128.038676
400.0,318,132.036297
350.0,283,135.884179
100.0,194,138.584815
50.0,206,141.090021
200.0,204,143.791617
200.0,240,146.933252
250.0,213,149.992278
300.0,283,153.914306
150.0,222,156.856353
50.0,218,159.345438
200.0,258,162.833483
250.0,276,166.188203
300.0,300,169.865119
100.0,232,172.545815
250.0,212,174.895127
250.0,250,177.937042
150.0,266,181.310378
200.0,223,184.136478
150.0,186,186.767182
450.0,291,190.654912
550.0,416,196.411905
50.0,213,199.008106
300.0,329,203.851069
350.0,267,207.401707
100.0,248,210.284693
250.0,282,214.063681
100.0,211,216.971319
250.0,180,219.56051
400.0,379,224.085326
450.0,320,227.957884
150.0,213,230.452565
250.0,239,233.224315
800.0,455,238.83579
200.0,254,242.198182
350.0,383,247.664101
100.0,253,250.844405
300.0,275,254.519739
400.0,322,258.463412
150.0,254,261.078234
100.0,240,264.560014
250.0,313,269.015248
350.0,244,272.2361
600.0,352,276.845013
350.0,322,281.506116
200.0,263,285.301924
300.0,306,289.292895
450.0,280,293.248871
300.0,248,295.995823
150.0,204,298.474872
100.0,208,301.433573
400.0,367,306.268665
150.0,210,309.529518
800.0,514,316.898575
200.0,238,320.588146
200.0,276,324.405914
100.0,228,327.611062
100.0,225,330.394557
350.0,317,334.351939
50.0,244,337.27494
150.0,202,339.691542
250.0,271,343.140382
150.0,211,345.788707
100.0,209,348.31414
650.0,370,353.801777
200.0,205,356.847041
100.0,224,359.773036
250.0,284,363.725115
350.0,320,369.934302
150.0,182,372.253612
200.0,202,375.016047
400.0,295,378.327339
200.0,260,381.62815
200.0,217,384.675186
200.0,203,386.929949
500.0,316,390.992254
200.0,275,394.462159
250.0,241,397.682259
700.0,430,402.911345
450.0,270,406.097556
200.0,237,408.785843
100.0,175,410.841704
150.0,208,413.29874
100.0,177,415.556196
250.0,273,419.363315
100.0,205,422.046933
150.0,208,424.790551
200.0,203,427.616671
250.0,243,430.780228
200.0,192,432.855756
600.0,354,437.818216
300.0,223,440.893689
200.0,238,444.149329
150.0,217,446.930707
350.0,238,450.075842
200.0,229,453.422143
200.0,213,456.169024
250.0,203,458.758568
100.0,214,461.650177
100.0,187,464.003594
150.0,250,466.742553
250.0,326,470.636395
400.0,357,475.593338
200.0,238,478.545
100.0,252,481.979677
500.0,356,486.277571
700.0,427,491.782164
100.0,219,494.577564
100.0,202,496.813504
200.0,240,499.423651
300.0,247,502.263481
150.0,240,505.108314
200.0,223,507.918072
100.0,202,510.411541
100.0,159,512.494571
350.0,259,515.791004
200.0,207,518.465537
150.0,202,521.042192
200.0,220,523.357221
50.0,210,525.872067
150.0,237,529.215089
50.0,203,531.632391
50.0,199,534.171458
400.0,238,537.618126
400.0,329,542.173521
100.0,202,544.797848
150.0,206,547.502951
250.0,213,550.55057
650.0,444,557.301404
250.0,204,560.214747
250.0,284,563.991857
150.0,200,566.288388
300.0,270,569.945801
150.0,171,572.275285
200.0,195,575.053394
100.0,208,578.01424
350.0,277,582.04161
200.0,170,584.371361
550.0,396,589.929092
150.0,219,592.628327
300.0,220,595.819115
450.0,300,599.91709
100.0,215,602.826114
300.0,214,605.961366
300.0,279,609.731486
150.0,271,613.664093
300.0,303,617.349413
200.0,202,620.07501
250.0,259,623.953327
600.0,380,629.076739
500.0,354,633.543007
100.0,168,635.521953
50.0,202,637.971535
150.0,227,640.937588
150.0,212,643.844888
650.0,355,648.783875
150.0,208,651.574111
500.0,394,656.624349
100.0,205,659.05061
100.0,210,662.0201
100.0,248,665.206504
100.0,258,668.973969
50.0,218,671.679682
200.0,208,674.221935
800.0,372,679.240217
550.0,376,684.481772
200.0,265,688.179043
300.0,297,691.970352
100.0,178,694.224643
200.0,202,696.501064
200.0,220,699.11046
100.0,201,701.526098
50.0,202,704.205619
50.0,205,706.99525
350.0,376,711.831517
450.0,313,716.282293
350.0,240,719.432613
250.0,245,722.494982
150.0,213,724.988377
200.0,208,729.923059
150.0,205,732.560046
250.0,300,736.657241
600.0,314,741.008252
750.0,385,746.471696
100.0,203,749.196467
250.0,237,752.588233
200.0,303,757.101063
200.0,229,760.029984
250.0,272,763.394774
300.0,193,766.001188
250.0,254,769.804728
100.0,204,772.414958
450.0,279,776.054876
300.0,332,780.277945
100.0,209,783.006633
300.0,258,786.132048
350.0,306,789.694216
300.0,276,793.177953
300.0,258,796.465183
250.0,303,800.35323
100.0,208,802.949674
700.0,426,808.334592
700.0,360,813.409707
450.0,363,818.352808
100.0,186,820.825721
200.0,216,823.606002
300.0,281,827.506863
100.0,210,829.892797
400.0,271,833.763629
200.0,193,836.651726
150.0,206,839.422483
200.0,205,842.029163
350.0,280,845.940305
250.0,307,850.046413
50.0,202,852.90672
50.0,216,856.115786
350.0,300,860.288594
350.0,273,863.928707
250.0,206,866.793612
100.0,201,869.383845
750.0,379,875.272264
250.0,223,878.101792
250.0,349,882.926601
150.0,219,885.594685
150.0,242,888.77774
250.0,263,892.299881
350.0,241,895.56464
100.0,168,897.783005
150.0,253,901.21532
550.0,348,906.636299
150.0,198,909.492558
700.0,409,915.100305
200.0,239,918.319741
100.0,208,921.196218
150.0,213,923.978147
1000.0,501,930.635547
250.0,307,935.28136
200.0,215,937.887664
50.0,207,940.167921
300.0,247,943.601453
350.0,255,946.933156
