#{"t_start": 1707597674.9395225, "env_id": "ALE/Breakout-v5"}
r,l,t
2.0,255,11.566194
0.0,157,13.241142
1.0,191,16.475675
1.0,186,19.702037
1.0,216,22.971534
1.0,175,25.600164
7.0,327,32.302541
2.0,258,36.594229
3.0,274,41.738466
2.0,222,45.404765
0.0,177,47.839047
3.0,304,52.909801
2.0,255,57.281543
3.0,280,61.685145
3.0,286,66.280009
0.0,177,68.425954
0.0,157,70.285724
1.0,220,73.401231
0.0,142,75.545738
0.0,172,78.11684
2.0,271,83.461752
0.0,157,85.891695
1.0,215,89.953731
2.0,248,94.127731
1.0,195,96.877248
1.0,184,99.80618
3.0,264,104.096657
4.0,316,110.541327
2.0,222,114.757684
2.0,252,119.640175
2.0,236,123.719555
0.0,162,126.398713
2.0,233,130.865896
3.0,308,136.816563
3.0,297,141.977874
2.0,217,146.163554
2.0,260,150.64086
0.0,135,152.301549
2.0,210,155.965729
1.0,195,159.136781
2.0,230,163.481816
1.0,207,167.212002
2.0,248,171.569016
1.0,188,174.398511
3.0,266,179.107693
1.0,214,182.149473
3.0,292,186.881665
2.0,240,191.15882
1.0,217,194.878184
1.0,203,198.258676
5.0,341,204.765027
2.0,265,209.469747
2.0,233,213.124898
4.0,349,220.505359
2.0,232,224.442548
2.0,225,227.925177
1.0,219,230.769813
0.0,171,232.981835
1.0,204,236.511258
3.0,272,241.220107
5.0,354,247.553743
1.0,214,251.124152
0.0,149,253.342229
4.0,315,259.739877
3.0,313,265.976583
2.0,260,270.388877
2.0,207,273.695896
0.0,166,276.099023
0.0,172,278.723233
0.0,160,281.547647
2.0,262,285.682763
4.0,356,292.916558
2.0,223,296.553227
2.0,239,301.327931
3.0,267,306.490229
3.0,283,312.378103
4.0,319,318.577784
1.0,202,321.924646
3.0,281,327.218283
1.0,184,330.56454
0.0,150,332.878683
2.0,243,337.345271
0.0,178,340.01953
2.0,261,344.596428
2.0,235,348.767129
1.0,204,352.057867
0.0,174,354.499171
1.0,221,357.761181
2.0,247,362.887606
2.0,234,366.549881
3.0,254,370.797786
2.0,254,375.396995
2.0,254,380.203896
0.0,156,382.347878
0.0,174,384.493711
1.0,224,388.394256
2.0,238,392.435047
0.0,172,394.953307
4.0,344,402.152088
4.0,306,408.561494
1.0,200,411.884279
2.0,243,416.680013
2.0,250,421.389411
1.0,190,424.553721
3.0,279,429.086229
4.0,326,435.076003
5.0,369,442.354959
1.0,227,446.070727
0.0,163,448.808014
1.0,216,452.203454
8.0,508,461.339685
0.0,152,463.369757
2.0,238,467.686668
3.0,300,473.96165
4.0,326,480.161115
0.0,176,482.572824
2.0,232,486.551875
4.0,318,492.731592
1.0,209,495.630453
0.0,170,498.195723
1.0,199,501.756853
1.0,199,505.206547
2.0,231,509.489077
2.0,249,514.457886
1.0,210,518.168775
4.0,338,523.90952
3.0,302,529.728574
3.0,274,534.875964
2.0,239,538.390675
1.0,196,541.001054
2.0,229,544.736751
2.0,221,548.975565
3.0,280,553.483338
2.0,226,557.263969
2.0,246,561.84963
1.0,197,565.104347
3.0,282,570.019615
1.0,210,572.720934
0.0,166,574.774698
1.0,217,577.700716
1.0,204,580.6999
1.0,200,583.863482
3.0,273,588.373382
3.0,294,593.506002
2.0,244,597.508242
3.0,260,602.139012
1.0,201,605.929526
3.0,272,611.298766
0.0,161,613.76836
1.0,214,619.026664
1.0,200,622.688956
5.0,366,629.105984
1.0,211,632.522454
2.0,252,636.125702
3.0,255,640.258862
2.0,225,643.456609
1.0,202,646.851665
1.0,189,650.299187
2.0,225,653.487116
6.0,407,661.124333
0.0,160,663.499833
2.0,245,667.313375
5.0,378,674.907715
2.0,244,679.461817
2.0,238,684.140851
0.0,159,686.921689
3.0,266,691.985634
2.0,240,696.491654
2.0,235,700.312712
1.0,197,703.069773
0.0,158,705.19919
0.0,173,707.283832
0.0,164,709.354711
2.0,219,712.900962
1.0,225,715.837879
1.0,203,719.510056
3.0,282,723.923407
0.0,148,726.051007
3.0,259,730.920109
3.0,258,735.672583
3.0,271,740.446519
0.0,156,743.084348
3.0,275,748.254043
2.0,227,751.934464
2.0,246,755.742454
2.0,239,759.861516
3.0,250,764.795027
0.0,167,767.479329
1.0,193,771.10531
3.0,279,777.068335
2.0,237,781.44435
2.0,251,785.585658
3.0,276,790.922379
2.0,215,794.757419
2.0,221,798.498155
2.0,228,801.926814
5.0,331,807.91423
4.0,332,813.795728
0.0,131,815.896602
3.0,263,820.521133
2.0,231,824.144069
4.0,330,830.356201
3.0,291,835.059113
3.0,281,839.554382
3.0,254,843.480626
3.0,264,848.323338
2.0,225,852.610666
3.0,284,857.219851
3.0,282,862.523123
3.0,294,868.097517
2.0,244,872.60844
2.0,227,876.050819
2.0,223,880.225347
2.0,234,884.699095
2.0,218,888.898424
2.0,227,892.841095
4.0,328,898.488734
0.0,139,900.250285
4.0,339,907.361281
2.0,235,911.194037
2.0,217,914.290326
2.0,238,917.626763
3.0,281,922.303124
3.0,261,927.437262
2.0,232,931.618871
2.0,227,935.428113
3.0,288,940.926475
2.0,221,944.748818
2.0,241,948.36973
3.0,303,953.167491
2.0,240,957.308465
2.0,232,961.555425
2.0,243,965.591939
2.0,223,969.779776
2.0,220,973.931417
2.0,242,977.883004
3.0,282,983.139485
3.0,279,988.695727
3.0,273,992.562164
2.0,220,995.934422
0.0,166,998.158763
2.0,231,1001.480965
2.0,244,1005.693256
2.0,227,1008.881364
3.0,273,1013.080456
2.0,238,1016.337183
2.0,244,1020.040928
2.0,238,1024.115487
1.0,216,1027.573628
3.0,261,1032.797943
2.0,231,1036.130922
2.0,236,1040.157413
3.0,257,1045.106918
2.0,228,1048.781719
3.0,291,1053.322758
2.0,224,1057.711061
3.0,271,1062.202877
2.0,227,1066.305501
2.0,244,1070.352176
3.0,283,1075.080261
3.0,291,1080.703203
3.0,273,1086.151459
2.0,228,1089.709057
2.0,250,1093.227121
3.0,295,1098.296488
0.0,178,1100.734813
3.0,271,1105.899467
2.0,231,1109.278544
2.0,218,1112.535991
2.0,237,1116.387223
2.0,237,1120.574226
3.0,270,1125.413019
0.0,160,1127.623702
3.0,279,1133.297496
3.0,273,1138.747719
3.0,274,1143.117749
0.0,162,1145.273219
2.0,241,1149.783165
2.0,229,1153.219165
3.0,271,1158.243699
2.0,276,1162.867733
2.0,252,1166.871618
2.0,242,1170.693984
2.0,233,1174.613808
4.0,324,1180.9687
3.0,289,1186.317064
2.0,238,1190.378548
0.0,180,1192.966836
0.0,183,1195.52807
3.0,282,1200.641142
2.0,232,1205.114532
2.0,244,1209.412512
2.0,235,1214.529601
2.0,222,1217.979504
2.0,238,1222.486513
2.0,210,1226.107217
3.0,284,1230.593918
2.0,238,1233.978092
2.0,231,1237.860427
2.0,228,1241.518781
4.0,336,1247.282311
4.0,344,1253.695119
3.0,266,1258.618935
0.0,180,1261.094709
2.0,243,1265.208532
3.0,285,1269.44957
0.0,156,1271.748004
2.0,262,1275.472752
2.0,231,1279.402002
3.0,287,1284.457968
3.0,287,1289.367071
0.0,180,1291.740579
3.0,253,1296.72147
3.0,284,1302.030834
2.0,227,1305.892673
3.0,285,1311.380869
2.0,232,1315.686684
2.0,222,1319.171733
2.0,217,1322.446995
2.0,222,1325.966154
0.0,169,1328.381513
2.0,229,1332.150849
2.0,224,1336.037077
2.0,230,1339.885719
0.0,154,1342.244207
2.0,234,1346.204268
2.0,234,1350.055711
2.0,242,1353.980092
2.0,229,1358.345496
2.0,211,1362.082703
2.0,212,1366.110947
3.0,301,1371.391186
0.0,139,1373.714644
3.0,287,1378.716955
2.0,214,1382.500071
2.0,222,1386.264989
0.0,171,1388.769987
2.0,230,1392.243671
4.0,341,1397.752803
2.0,212,1401.106539
2.0,237,1405.528425
2.0,248,1409.510894
3.0,271,1414.452753
5.0,376,1421.263441
0.0,167,1423.457251
2.0,215,1426.838753
3.0,266,1431.06451
3.0,271,1435.187328
2.0,238,1439.002142
2.0,205,1442.325567
3.0,280,1446.974084
3.0,293,1452.350966
2.0,241,1456.591118
2.0,221,1459.955014
2.0,211,1463.196726
3.0,285,1468.073493
3.0,272,1473.2356
2.0,224,1477.028311
2.0,236,1480.827904
3.0,272,1485.972731
2.0,225,1489.735771
3.0,261,1494.931205
3.0,272,1500.078834
4.0,335,1506.743217
2.0,221,1510.759521
0.0,148,1513.067742
3.0,293,1518.017258
0.0,155,1520.644266
2.0,223,1524.302001
1.0,203,1527.130336
3.0,275,1531.253774
2.0,230,1534.993823
2.0,234,1539.11669
4.0,319,1546.001301
0.0,164,1548.43312
4.0,322,1554.821038
3.0,269,1559.978341
2.0,243,1563.865355
1.0,217,1567.576656
3.0,280,1572.592559
2.0,239,1576.727813
3.0,264,1582.033885
0.0,143,1584.200083
2.0,239,1588.029695
3.0,267,1593.242308
2.0,240,1597.82794
5.0,367,1603.677153
2.0,220,1606.819247
2.0,221,1610.193524
3.0,281,1615.123792
2.0,242,1619.756132
2.0,244,1623.798736
3.0,296,1629.098521
2.0,203,1632.996976
3.0,285,1637.718006
3.0,268,1642.075399
1.0,216,1645.310339
2.0,232,1648.679982
3.0,292,1653.512508
2.0,218,1656.866009
0.0,181,1658.869565
3.0,265,1663.888042
3.0,278,1669.762322
2.0,218,1673.737189
3.0,273,1679.264232
2.0,224,1683.490966
3.0,281,1689.064084
2.0,217,1692.851808
3.0,274,1697.336596
2.0,233,1701.636279
3.0,278,1706.845012
2.0,228,1710.926916
2.0,219,1715.19919
2.0,218,1719.285202
3.0,296,1724.80029
2.0,236,1728.959087
2.0,230,1733.059093
3.0,281,1738.887996
3.0,264,1743.50043
3.0,295,1749.41259
4.0,334,1756.24528
2.0,229,1760.507721
2.0,236,1764.748551
3.0,253,1770.033381
2.0,228,1774.025733
3.0,288,1779.44927
4.0,330,1785.562602
2.0,218,1788.924974
3.0,269,1793.241587
2.0,242,1797.521804
3.0,272,1802.623975
2.0,247,1806.469049
3.0,272,1811.592969
3.0,289,1819.648561
2.0,243,1823.769295
3.0,295,1828.850914
3.0,307,1834.494088
2.0,244,1838.516026
2.0,247,1842.631469
4.0,321,1849.408052
2.0,249,1852.961572
2.0,217,1856.844521
3.0,265,1862.004268
4.0,319,1868.134459
2.0,218,1871.419903
3.0,288,1876.188059
3.0,291,1880.936539
1.0,219,1883.808579
0.0,162,1886.450125
0.0,174,1889.06755
3.0,262,1894.649843
0.0,149,1896.884901
3.0,290,1902.144834
2.0,236,1906.123864
2.0,223,1909.787024
2.0,220,1913.358303
3.0,277,1918.665669
3.0,286,1923.371372
3.0,269,1927.887373
2.0,225,1931.58083
3.0,286,1935.926051
3.0,262,1940.828734
0.0,152,1942.650606
2.0,243,1946.67106
2.0,235,1950.0295
3.0,273,1954.5784
2.0,237,1958.190759
2.0,239,1962.059637
2.0,247,1965.920947
5.0,413,1973.71041
3.0,294,1979.513682
2.0,233,1983.77383
2.0,238,1987.768155
3.0,276,1992.491397
2.0,244,1996.651273
0.0,141,1998.856482
3.0,278,2004.074361
4.0,340,2010.131472
5.0,352,2017.057674
0.0,159,2019.303115
2.0,226,2023.599745
3.0,274,2027.664408
0.0,183,2029.787956
2.0,225,2033.676767
3.0,284,2038.476889
2.0,242,2042.559755
3.0,283,2047.441939
2.0,224,2051.638519
3.0,276,2057.024576
2.0,242,2061.018239
2.0,256,2064.576832
4.0,311,2069.718981
3.0,281,2074.275502
3.0,301,2079.845617
2.0,228,2084.139297
2.0,251,2088.483162
2.0,223,2092.580227
2.0,245,2096.694881
5.0,381,2104.80666
2.0,232,2108.35182
3.0,267,2113.043782
3.0,258,2117.420493
3.0,269,2122.11231
3.0,295,2126.858081
0.0,143,2129.017242
3.0,275,2134.0571
0.0,177,2136.432044
2.0,252,2140.120315
2.0,232,2143.551038
2.0,225,2147.597718
2.0,229,2150.978262
3.0,283,2156.120859
5.0,373,2163.843332
2.0,237,2167.771136
4.0,323,2173.307678
0.0,174,2175.696051
3.0,266,2180.615794
2.0,216,2184.655896
2.0,212,2188.544409
3.0,261,2192.787763
5.0,352,2199.32069
2.0,230,2203.305788
2.0,226,2207.58602
3.0,288,2212.822978
2.0,228,2216.269417
2.0,214,2219.402552
2.0,215,2223.236762
0.0,164,2225.644819
2.0,233,2229.827954
2.0,216,2233.966692
0.0,160,2236.419609
3.0,288,2241.531828
2.0,231,2244.986264
4.0,333,2251.773372
2.0,222,2255.818381
2.0,221,2260.149829
2.0,244,2264.634495
2.0,221,2269.017016
3.0,284,2274.51951
5.0,356,2281.527431
0.0,166,2283.7482
4.0,359,2290.38843
3.0,268,2294.434068
4.0,363,2301.111128
2.0,227,2305.26129
2.0,228,2309.163816
0.0,183,2311.671907
2.0,243,2316.156921
2.0,226,2320.469117
2.0,221,2324.559463
2.0,237,2328.138834
2.0,227,2332.453614
0.0,178,2334.969397
0.0,170,2337.300961
2.0,239,2341.921539
2.0,247,2346.314625
2.0,247,2350.390636
3.0,273,2355.05578
4.0,300,2360.856612
3.0,273,2365.837923
2.0,236,2369.737008
2.0,233,2373.780839
2.0,212,2377.723122
2.0,212,2381.147778
2.0,236,2385.085034
3.0,284,2390.547553
2.0,249,2395.534547
2.0,229,2399.630343
4.0,342,2405.11427
0.0,173,2407.351162
3.0,276,2412.464114
3.0,288,2419.470199
2.0,223,2423.356928
2.0,226,2427.245797
3.0,291,2432.791742
2.0,238,2436.964248
2.0,239,2441.166208
2.0,244,2445.474511
3.0,270,2451.056667
2.0,242,2454.934662
0.0,171,2457.30096
3.0,286,2462.878826
6.0,411,2471.636591
5.0,377,2479.132802
2.0,218,2482.958443
3.0,285,2488.622965
