#{"t_start": 1707597673.1743252, "env_id": "ALE/Seaquest-v5"}
r,l,t
80.0,549,19.543496
40.0,457,26.776571
100.0,615,36.188175
20.0,369,41.921573
100.0,649,52.134171
40.0,454,59.652117
20.0,441,66.503005
0.0,331,71.549531
40.0,449,78.37544
20.0,539,86.391367
20.0,549,94.909951
20.0,395,100.787137
0.0,275,104.77896
160.0,703,115.946875
0.0,318,119.878159
20.0,356,125.425637
60.0,438,132.567611
160.0,612,143.027546
20.0,373,148.773308
60.0,472,156.666671
180.0,731,169.375973
40.0,549,177.233384
120.0,485,185.429908
80.0,645,195.405245
60.0,612,205.348291
60.0,428,212.10273
180.0,761,224.781575
40.0,464,231.995178
160.0,815,244.965948
40.0,378,251.198267
40.0,415,257.605338
100.0,450,264.1408
60.0,417,270.396335
40.0,413,276.243549
80.0,465,282.946339
180.0,582,291.226655
60.0,429,297.41196
160.0,732,308.70834
80.0,485,316.629833
80.0,566,324.807208
220.0,816,337.924754
80.0,483,345.021328
80.0,428,351.60391
80.0,458,358.428773
180.0,708,369.569824
60.0,355,374.875899
280.0,790,387.398957
220.0,855,401.884345
120.0,511,409.345186
220.0,894,422.324813
220.0,800,434.755603
80.0,522,443.350007
140.0,492,453.787035
220.0,652,463.443035
320.0,1084,480.180063
120.0,618,489.309826
460.0,1426,512.443031
320.0,1086,527.747269
280.0,921,540.732506
360.0,1154,559.294318
300.0,914,575.109732
180.0,667,585.333507
260.0,1109,602.970081
520.0,1629,626.991622
240.0,782,639.012885
440.0,1559,663.223644
380.0,1100,681.760917
220.0,881,695.423343
380.0,1080,712.987555
100.0,461,720.590081
140.0,458,727.71566
260.0,719,739.14994
140.0,514,747.595933
260.0,778,759.76431
200.0,732,769.890396
240.0,879,783.02473
260.0,935,798.521165
160.0,666,808.437197
220.0,762,819.758433
120.0,599,829.246166
280.0,951,845.482723
200.0,781,857.345311
160.0,625,867.158741
360.0,1285,896.45066
480.0,1558,921.747067
540.0,1667,949.02988
540.0,1727,976.79481
420.0,1615,1003.869469
300.0,886,1017.708927
200.0,794,1030.879727
460.0,1519,1056.088649
440.0,1370,1078.660183
400.0,1307,1098.217025
520.0,1618,1123.387582
220.0,808,1136.599628
440.0,1423,1158.61895
300.0,1084,1175.460268
620.0,1899,1204.282711
640.0,2119,1237.153651
520.0,1528,1259.985339
660.0,2159,1304.745769
360.0,1268,1324.329084
540.0,1804,1354.113747
180.0,777,1366.208057
680.0,2047,1399.313511
320.0,1199,1418.084186
760.0,2191,1453.073595
480.0,1641,1480.171451
700.0,2009,1513.083416
740.0,2271,1549.487245
740.0,2271,1583.584331
480.0,1629,1607.521136
700.0,2178,1643.500032
760.0,2110,1675.661285
560.0,1676,1700.406296
700.0,1970,1747.45451
640.0,1935,1779.946223
640.0,1815,1808.971439
480.0,1405,1830.710868
720.0,2060,1863.301882
400.0,1216,1881.722464
520.0,1515,1906.410583
680.0,2119,1940.40364
580.0,1860,1970.817994
580.0,1693,1998.954546
480.0,1529,2023.753697
540.0,1663,2050.886421
440.0,1424,2072.642919
680.0,1967,2102.809093
520.0,1792,2131.671886
720.0,2100,2177.444582
620.0,1783,2206.317073
620.0,1945,2237.103399
660.0,2015,2267.39413
660.0,1991,2300.106233
760.0,2191,2335.640828
780.0,2111,2366.663974
600.0,1786,2394.37045
580.0,1723,2422.550749
420.0,1373,2444.993714
760.0,2183,2480.574457
560.0,1626,2507.128688
1040.0,2807,2550.114989
720.0,2127,2597.425527
740.0,2191,2633.55474
700.0,1993,2666.632518
600.0,1663,2693.524784
700.0,2159,2727.386869
560.0,1679,2752.72899
740.0,2199,2788.098831
680.0,1996,2820.539255
820.0,2271,2855.793456
780.0,2271,2891.957052
780.0,2222,2927.698358
700.0,1943,2957.305216
780.0,2055,3005.082212
800.0,2234,3040.592787
560.0,1740,3068.102727
740.0,2063,3101.087749
780.0,2183,3134.425532
740.0,2055,3165.107541
760.0,2090,3197.155512
760.0,2120,3230.17081
760.0,1983,3262.390847
780.0,2106,3296.698503
1040.0,2296,3333.342418
580.0,1815,3363.445924
540.0,1528,3386.934578
580.0,1643,3426.446372
740.0,2140,3458.920121
860.0,2083,3490.892763
480.0,1391,3512.219296
680.0,1833,3540.159505
440.0,1297,3561.092266
780.0,1865,3591.144856
840.0,2231,3626.843607
740.0,2100,3660.748526
660.0,1692,3686.846745
720.0,1955,3718.221185
740.0,1900,3748.863998
1000.0,2510,3786.21205
960.0,2288,3836.419791
740.0,2103,3869.742207
820.0,2271,3907.562961
800.0,2159,3941.682226
220.0,778,3954.224198
780.0,2271,3990.641902
760.0,2080,4024.726698
700.0,1653,4051.398263
600.0,1731,4079.548385
800.0,2030,4111.647236
700.0,1839,4143.009895
800.0,1836,4171.424301
760.0,2007,4204.683615
780.0,2095,4236.905716
740.0,1882,4285.757025
760.0,1927,4317.19974
800.0,2055,4349.21462
980.0,2380,4387.270198
820.0,2058,4421.082846
800.0,1875,4449.965574
680.0,1599,4473.272767
400.0,1086,4490.962681
440.0,1102,4508.00818
840.0,1887,4537.506092
760.0,1799,4567.247363
880.0,2059,4601.657003
1020.0,2096,4637.01261
520.0,1196,4655.542606
760.0,1783,4699.15921
720.0,1556,4723.365899
540.0,1125,4741.252875
780.0,1608,4767.394978
960.0,1946,4798.404233
300.0,695,4809.440991
200.0,557,4817.217751
900.0,2082,4850.492041
900.0,1895,4880.631483
1000.0,1928,4911.895405
740.0,1497,4935.405211
420.0,1052,4951.748936
900.0,1902,4982.542947
900.0,1807,5011.165465
1180.0,2177,5047.727167
920.0,1978,5079.209221
680.0,1415,5102.027372
860.0,1596,5140.038198
1160.0,2012,5171.898352
800.0,1535,5196.176827
1240.0,2255,5232.661363
1240.0,2143,5266.088694
880.0,1938,5297.742942
880.0,1708,5324.785821
820.0,1559,5349.843294
580.0,1281,5370.69876
1120.0,2040,5404.298358
1020.0,1696,5430.345224
800.0,1527,5454.645192
1180.0,2151,5490.046568
660.0,1279,5510.794555
1100.0,1951,5557.124605
1240.0,2167,5592.572951
1180.0,1964,5624.663368
1340.0,2247,5660.688259
1240.0,2065,5692.981549
900.0,1511,5717.236805
920.0,1583,5742.780316
1020.0,1715,5769.254468
1240.0,2071,5800.247422
1260.0,1967,5833.715541
1320.0,2055,5865.725827
1040.0,1787,5894.685889
1440.0,2271,5932.371045
1140.0,2151,5979.411677
1360.0,2271,6015.38622
1300.0,2178,6049.520535
1300.0,1902,6079.694778
1520.0,2271,6116.851862
900.0,1487,6140.459666
1360.0,2271,6174.382109
920.0,1483,6197.345057
1100.0,1735,6225.468271
1460.0,2271,6261.929657
1340.0,2079,6295.651026
1360.0,2127,6330.71075
1280.0,2127,6366.434127
1140.0,1773,6410.193917
1440.0,2087,6443.492335
1220.0,1871,6473.396475
1500.0,2271,6509.556809
1380.0,2133,6542.883287
1360.0,2023,6574.713745
1440.0,2087,6608.428968
1220.0,2015,6637.625085
1240.0,1954,6667.561961
1040.0,1743,6695.003592
1400.0,2039,6726.489735
1180.0,1871,6756.432311
1520.0,2271,6793.049765
1580.0,2279,6845.841281
1520.0,2271,6882.08795
1400.0,2159,6915.611665
1060.0,1607,6941.176834
1520.0,2271,6977.909654
1460.0,2239,7014.109127
1220.0,1975,7046.686354
1460.0,2271,7083.482913
1460.0,2279,7120.147928
1180.0,1967,7150.703932
1420.0,2106,7185.35064
1480.0,2279,7220.931032
1480.0,2215,7271.096332
1480.0,2159,7305.38106
1640.0,2311,7341.367258
1360.0,2039,7373.681901
800.0,1431,7397.403163
1380.0,2071,7431.767217
1200.0,1887,7460.411969
1220.0,1955,7490.988129
1020.0,1611,7517.060092
1360.0,2143,7551.434736
1360.0,2039,7584.214927
1580.0,2575,7625.927823
1400.0,2247,7661.768491
1420.0,2134,7711.711039
1180.0,1770,7737.819074
1460.0,2271,7772.539957
1460.0,2253,7806.659761
1340.0,2031,7839.738628
1960.0,2207,7874.30473
1400.0,2223,7908.234741
800.0,1472,7932.541245
1060.0,1799,7962.37265
1500.0,2231,7998.275847
