#{"t_start": 1707597672.9864576, "env_id": "ALE/Seaquest-v5"}
r,l,t
20.0,589,20.711255
20.0,427,27.095131
0.0,340,31.94204
140.0,711,43.147835
80.0,465,50.121615
0.0,353,55.162334
120.0,444,62.252961
20.0,329,66.918447
80.0,511,75.422666
0.0,374,80.726418
20.0,353,86.07536
60.0,475,93.63202
60.0,423,99.773862
60.0,448,106.856175
20.0,374,112.452568
0.0,332,116.821238
40.0,431,123.275241
100.0,544,132.120301
40.0,375,137.884719
40.0,440,144.99111
60.0,627,155.402527
80.0,583,165.070725
40.0,454,171.903201
20.0,366,176.467058
120.0,578,186.426062
20.0,503,194.118371
80.0,435,200.805728
0.0,334,205.757764
60.0,401,211.716634
0.0,370,217.200251
20.0,379,222.977848
20.0,306,227.472533
160.0,582,237.159444
320.0,1280,258.619681
180.0,546,267.003941
120.0,560,275.449573
160.0,756,286.722447
120.0,599,295.435479
240.0,864,309.046282
100.0,508,317.210569
180.0,690,327.810658
80.0,565,336.767715
300.0,904,351.326518
200.0,800,364.129204
340.0,925,379.070584
220.0,737,390.852437
280.0,778,403.522608
200.0,821,415.672597
200.0,1070,432.318735
40.0,514,440.060741
280.0,696,454.18199
120.0,461,460.883491
260.0,1075,477.030639
40.0,391,482.549496
220.0,802,494.922755
200.0,745,506.983565
320.0,991,520.706371
480.0,1493,542.442494
140.0,685,552.579434
220.0,858,566.244988
60.0,406,573.171479
20.0,298,577.10464
440.0,1543,601.910573
220.0,895,615.421331
380.0,1303,634.740153
320.0,1167,653.345989
300.0,903,666.11259
440.0,1280,687.609805
260.0,886,701.567142
180.0,858,715.890331
320.0,993,732.738673
80.0,476,739.937931
140.0,489,747.670514
120.0,573,756.229875
180.0,552,764.686183
80.0,502,771.214104
140.0,612,779.930858
360.0,1182,799.347151
280.0,862,812.492603
280.0,803,825.082057
220.0,857,839.381336
160.0,688,850.60102
340.0,1125,878.001089
280.0,975,892.780666
220.0,864,906.973426
280.0,1005,922.799279
360.0,1241,942.998841
400.0,1131,961.231899
600.0,1786,990.157646
420.0,1584,1015.732688
300.0,1053,1033.403626
660.0,1974,1066.041072
400.0,1339,1087.963274
400.0,1275,1107.107489
380.0,1184,1125.417388
540.0,1722,1153.107501
400.0,1325,1174.066759
480.0,1751,1200.088135
580.0,1967,1231.212019
640.0,2047,1262.215497
540.0,1868,1301.854132
300.0,1071,1318.678246
540.0,1735,1346.288884
420.0,1373,1368.725914
640.0,2007,1401.229689
560.0,1879,1430.219203
640.0,1887,1460.727239
420.0,1407,1484.943202
740.0,2271,1522.230483
660.0,1991,1553.203334
720.0,2271,1587.772491
540.0,1818,1615.599713
660.0,1919,1647.247727
620.0,1784,1673.979058
380.0,1223,1691.300634
640.0,1806,1736.350224
280.0,1050,1752.647673
700.0,2127,1788.068484
720.0,2279,1824.109418
500.0,1637,1849.389617
700.0,2135,1882.551398
780.0,2252,1918.972821
620.0,2040,1952.375398
740.0,2215,1988.751638
500.0,1626,2015.286312
360.0,1215,2035.178118
660.0,2059,2067.373214
640.0,1879,2096.62907
740.0,2271,2133.412947
760.0,2204,2180.47467
400.0,1423,2203.744633
540.0,1629,2228.906302
740.0,2167,2261.610313
640.0,1914,2292.709911
680.0,2031,2326.324931
720.0,2181,2358.44442
720.0,2079,2391.108685
760.0,2271,2428.066785
620.0,1891,2459.330118
760.0,2271,2497.143477
660.0,2013,2529.451718
760.0,2263,2576.258848
680.0,2054,2609.744985
640.0,2087,2644.260047
760.0,2159,2679.467105
800.0,2242,2715.782595
760.0,2175,2748.094767
740.0,2127,2782.497459
700.0,2030,2815.039273
780.0,2194,2849.814764
760.0,2271,2885.430075
780.0,2271,2921.87284
780.0,2271,2956.454649
700.0,1940,3002.913694
620.0,1911,3033.166862
620.0,1807,3061.225116
700.0,2079,3093.62797
800.0,2183,3128.061856
820.0,2083,3158.978813
720.0,2167,3192.129613
560.0,1775,3218.651151
700.0,2031,3251.750567
560.0,1707,3279.592723
820.0,1975,3310.659572
700.0,1808,3340.548003
720.0,1919,3372.36779
780.0,2079,3417.851159
400.0,1153,3436.076394
760.0,2008,3466.363293
760.0,1996,3498.35487
780.0,2108,3530.999856
980.0,2503,3570.455034
740.0,2032,3604.017851
820.0,2132,3638.813706
600.0,1691,3665.118259
620.0,1833,3694.109675
800.0,2079,3727.47261
640.0,1704,3753.630261
700.0,1804,3780.213239
880.0,2143,3813.743569
640.0,1983,3859.304571
740.0,2130,3894.232512
