#{"t_start": 1707695520.0299706, "env_id": "ALE/Breakout-v5"}
r,l,t
24.0,911,21.38266
63.0,1492,44.941323
61.0,1236,62.396942
24.0,801,73.444225
59.0,1321,92.67413
16.0,740,104.179875
63.0,1376,127.359065
32.0,1101,145.618884
23.0,849,157.929556
33.0,1093,175.41737
18.0,797,188.192787
31.0,1040,203.826638
32.0,994,219.336755
12.0,528,226.79271
26.0,778,237.950682
28.0,909,252.296167
31.0,1010,268.672431
7.0,459,274.202048
58.0,1279,292.339218
31.0,1005,307.088147
34.0,1092,324.237225
49.0,1247,343.039168
30.0,1063,359.661312
53.0,1363,381.522735
33.0,841,392.891432
23.0,912,407.002048
34.0,1202,430.509017
43.0,1058,445.490404
43.0,1254,464.684186
27.0,940,477.550673
24.0,901,492.115247
41.0,1272,511.593503
19.0,853,524.059394
35.0,1066,541.700881
14.0,538,549.496574
16.0,682,559.802887
49.0,1278,579.547798
44.0,968,594.246603
19.0,742,606.400076
25.0,814,618.041351
25.0,967,633.295658
37.0,1261,654.562306
37.0,1125,672.875048
38.0,983,688.577332
28.0,846,701.970186
30.0,1029,718.538535
60.0,1341,740.503089
31.0,870,754.19701
35.0,1069,771.527105
51.0,1458,794.323534
39.0,1169,812.47682
11.0,486,820.021146
25.0,1002,836.183113
38.0,1159,859.306171
29.0,770,869.847115
33.0,911,884.381248
35.0,1216,903.591364
25.0,814,916.536601
29.0,979,931.992918
20.0,727,942.164649
15.0,643,951.01959
40.0,1266,970.773839
35.0,1118,987.246935
64.0,1175,1004.771505
27.0,915,1017.819966
17.0,711,1028.798742
41.0,1133,1047.447428
48.0,1162,1065.513799
49.0,1407,1088.185083
49.0,1135,1105.200284
32.0,783,1116.981025
38.0,1032,1134.125601
55.0,1173,1152.273933
35.0,1075,1169.532435
36.0,968,1185.145171
25.0,950,1200.585331
35.0,1038,1216.329332
36.0,969,1231.400696
38.0,1027,1246.028886
43.0,1314,1274.967242
64.0,1549,1301.712111
29.0,975,1316.328239
33.0,865,1328.786751
42.0,1114,1344.541895
26.0,970,1359.271811
45.0,1233,1379.093954
20.0,678,1389.661469
38.0,985,1405.169549
16.0,615,1414.15272
29.0,788,1427.425686
28.0,1016,1442.375703
24.0,688,1453.060175
27.0,801,1465.317411
53.0,1451,1486.653205
23.0,895,1498.244771
28.0,1025,1512.620424
29.0,970,1526.155428
53.0,1258,1544.777273
55.0,1340,1564.926962
43.0,1146,1580.576757
38.0,1070,1595.022024
17.0,794,1607.084891
40.0,1050,1623.796483
49.0,1194,1641.545028
18.0,746,1653.652196
36.0,1129,1671.288891
29.0,916,1690.862736
40.0,1114,1709.124048
40.0,1223,1730.174045
22.0,828,1741.601778
20.0,786,1752.856284
45.0,1109,1772.147893
25.0,953,1788.109517
14.0,648,1798.508353
49.0,1286,1818.342862
43.0,1247,1836.983465
28.0,897,1851.316392
32.0,949,1864.153625
28.0,952,1878.792558
31.0,894,1893.610708
71.0,1441,1916.480397
17.0,662,1924.974652
27.0,845,1938.053954
44.0,1289,1958.486012
36.0,825,1969.085129
20.0,762,1979.457901
40.0,1283,1999.475235
47.0,1211,2019.44069
63.0,1295,2041.404866
49.0,1231,2062.538429
47.0,1198,2081.960945
37.0,1040,2104.648787
