#{"t_start": 1707597675.8347406, "env_id": "ALE/Pong-v5"}
r,l,t
-21.0,943,19.42913
-21.0,793,30.103386
-21.0,826,41.690695
-19.0,997,55.198132
-21.0,764,67.001137
-19.0,1000,82.739336
-21.0,971,97.141355
-21.0,964,111.599781
-20.0,900,124.861851
-20.0,870,137.194283
-21.0,764,148.536125
-21.0,824,161.003026
-21.0,824,173.686585
-20.0,905,186.764751
-21.0,824,197.663716
-20.0,964,211.741488
-21.0,1034,226.989125
-20.0,1047,242.856009
-18.0,1055,259.8226
-20.0,962,274.668741
-20.0,921,287.45821
-21.0,801,298.827381
-21.0,764,310.135644
-20.0,1085,326.818931
-21.0,764,337.639659
-21.0,823,348.381254
-21.0,1020,362.186783
-21.0,811,374.146094
-20.0,1036,396.976435
-18.0,1255,414.478317
-20.0,981,429.740506
-21.0,1003,445.396419
-21.0,824,457.512206
-20.0,879,471.234756
-21.0,824,483.560544
-19.0,1077,498.064398
-21.0,844,509.334539
-21.0,932,522.839235
-21.0,783,533.024541
-21.0,886,546.37381
-21.0,883,559.709356
-21.0,1026,575.049033
-21.0,947,589.677725
-20.0,963,604.532115
-17.0,1279,624.459099
-20.0,932,637.868767
-21.0,793,649.427277
-21.0,792,661.566916
-21.0,893,674.09426
-21.0,991,688.558773
-20.0,921,702.321268
-21.0,1113,719.037099
-21.0,792,731.43033
-21.0,764,743.186236
-21.0,792,754.339949
-21.0,976,775.793997
-21.0,852,788.317268
-21.0,850,799.758196
-21.0,945,813.380826
-20.0,1041,828.567048
-21.0,898,842.042713
-21.0,824,854.716889
-19.0,986,870.254746
-20.0,842,882.84027
-21.0,891,896.788859
-20.0,1075,913.747583
-21.0,882,927.973241
-21.0,880,941.197236
-21.0,825,952.710314
-21.0,824,964.750442
-20.0,871,977.774629
-21.0,820,990.252515
-18.0,1088,1006.336405
-20.0,921,1020.610451
-20.0,947,1035.491701
-20.0,842,1048.108801
-21.0,764,1059.720221
-20.0,963,1073.347781
-19.0,984,1087.941403
-20.0,842,1100.096074
-21.0,1237,1119.655594
-21.0,812,1131.200363
-19.0,1027,1145.665203
-21.0,764,1164.144833
-21.0,908,1177.581019
-21.0,792,1189.782441
-20.0,838,1202.011063
-21.0,862,1213.804125
-21.0,812,1225.685711
-21.0,844,1238.949399
-21.0,811,1250.469405
-21.0,886,1263.319906
-21.0,824,1275.289727
-21.0,820,1288.027201
-21.0,853,1301.811001
-21.0,913,1315.195918
-20.0,1011,1330.793472
-19.0,1087,1347.856027
-21.0,764,1359.825591
-21.0,852,1371.818481
-20.0,1174,1389.037778
-21.0,940,1401.687645
-21.0,945,1415.621762
-21.0,842,1428.35383
-19.0,1093,1444.860645
-21.0,840,1456.690687
-21.0,825,1470.172493
-20.0,1087,1485.66342
-21.0,946,1499.136641
-21.0,963,1512.679296
-21.0,825,1524.058307
-21.0,792,1534.461298
-21.0,820,1553.723115
-21.0,871,1567.419671
-21.0,1055,1583.432137
-21.0,783,1595.814828
-21.0,852,1608.383792
-20.0,984,1622.622209
-21.0,843,1633.972306
-20.0,931,1647.427346
-21.0,845,1659.609677
-21.0,917,1673.556819
-20.0,871,1686.978156
-21.0,810,1698.300939
-21.0,842,1711.40149
-20.0,945,1725.839658
-21.0,880,1739.519667
-21.0,782,1751.468285
-21.0,861,1764.619727
-21.0,853,1777.703057
-21.0,901,1791.679982
-21.0,904,1805.405029
-19.0,1060,1820.934873
-21.0,885,1833.968691
-20.0,902,1846.760284
-20.0,960,1861.037795
-21.0,782,1873.059726
-20.0,931,1887.378008
-21.0,792,1899.187076
-21.0,881,1913.297925
-21.0,886,1926.516703
-21.0,764,1944.007295
-21.0,930,1958.327154
-21.0,886,1971.199105
-21.0,783,1981.746121
-21.0,852,1992.924945
-20.0,894,2006.88861
-18.0,1069,2022.00828
-21.0,872,2033.590884
-21.0,810,2044.628918
-21.0,913,2058.43872
-20.0,856,2070.997984
-21.0,858,2083.103472
-21.0,854,2094.670364
-21.0,764,2106.076752
-21.0,800,2117.202826
-21.0,824,2128.809707
-21.0,783,2139.320633
