#{"t_start": 1707597674.276383, "env_id": "ALE/Pong-v5"}
r,l,t
-20.0,1061,22.564963
-21.0,764,33.107427
-20.0,950,46.209126
-21.0,904,58.386101
-21.0,914,72.23826
-21.0,905,85.882103
-21.0,826,98.106888
-21.0,804,110.554147
-21.0,764,121.399952
-21.0,823,132.681387
-21.0,824,144.74914
-20.0,888,158.901256
-21.0,946,173.552565
-21.0,853,185.709458
-20.0,871,197.39603
-21.0,844,209.168901
-21.0,985,223.593386
-21.0,900,237.582672
-21.0,941,251.84104
-19.0,1130,269.939593
-20.0,1018,285.084488
-21.0,812,296.472654
-21.0,783,307.682903
-21.0,764,318.918427
-21.0,824,331.902425
-21.0,782,342.054725
-21.0,764,352.078922
-20.0,1115,367.844736
-21.0,764,379.101703
-21.0,1030,401.198912
-19.0,1120,417.377576
-20.0,968,432.7346
-21.0,853,446.059505
-21.0,824,458.222851
-19.0,1251,478.238058
-21.0,1096,493.43633
-20.0,949,506.524489
-21.0,792,517.99718
-20.0,968,531.380331
-20.0,1041,546.703926
-21.0,854,559.407987
-21.0,792,570.686611
-21.0,824,583.66523
-21.0,942,597.527513
-21.0,904,611.670121
-21.0,824,624.39808
-21.0,764,635.899214
-20.0,979,649.595192
-20.0,1009,664.922164
-20.0,1016,679.549521
-21.0,843,691.514763
-21.0,826,703.655689
-21.0,886,717.420765
-21.0,903,731.313981
-21.0,824,743.513166
-21.0,764,754.642093
-21.0,853,766.957247
-21.0,792,785.636524
-21.0,824,797.442708
-21.0,854,809.072995
-21.0,868,821.081769
-21.0,885,834.793773
-19.0,1094,851.441471
-21.0,1094,868.649764
-21.0,912,882.107847
-21.0,782,894.408478
-21.0,886,908.031544
-21.0,813,921.326301
-21.0,811,934.246991
-21.0,792,945.306136
-20.0,967,959.238042
-20.0,871,972.205764
-21.0,825,984.064085
-21.0,792,995.97776
-21.0,852,1008.900609
-21.0,838,1021.531984
-21.0,909,1035.918081
-20.0,1061,1052.231797
-21.0,835,1064.621057
-21.0,914,1077.779981
-20.0,922,1091.478408
-21.0,914,1105.170262
-21.0,873,1118.901929
-21.0,880,1132.15525
-21.0,942,1145.147176
-21.0,863,1165.266865
-20.0,998,1179.965941
-21.0,872,1193.214415
-21.0,783,1204.857431
-21.0,1049,1218.97719
-20.0,903,1232.458792
-19.0,1058,1248.877395
-21.0,820,1260.314896
-21.0,933,1273.966673
-21.0,792,1285.641657
-21.0,853,1299.395225
-21.0,974,1313.603623
