#{"t_start": 1707597676.0054686, "env_id": "ALE/Pong-v5"}
r,l,t
-21.0,904,21.794552
-21.0,967,36.388947
-20.0,965,50.758677
-21.0,792,62.760889
-21.0,1027,77.743463
-21.0,853,91.197429
-21.0,1025,107.961824
-20.0,939,122.414784
-21.0,899,135.598473
-20.0,999,149.748859
-21.0,840,162.75491
-21.0,965,178.429604
-21.0,860,190.992664
-19.0,1026,207.33922
-20.0,938,223.172389
-21.0,764,235.344851
-21.0,944,249.80189
-21.0,894,264.526436
-21.0,792,278.031518
-21.0,824,290.945511
-19.0,1016,306.270531
-20.0,916,320.189061
-21.0,764,331.273551
-20.0,940,346.884258
-18.0,1166,366.078715
-21.0,888,380.56468
-21.0,764,392.479047
-21.0,1104,418.942971
-20.0,976,433.009206
-21.0,1087,449.174012
-19.0,1167,466.089023
-21.0,888,477.751715
-21.0,783,489.319906
-21.0,912,503.824775
-21.0,916,517.979179
-20.0,992,533.443803
-21.0,824,546.789185
-21.0,905,562.100465
-20.0,1246,580.634434
-21.0,844,593.6053
-21.0,887,607.320564
-21.0,924,622.563852
-20.0,1001,636.669578
-21.0,1034,654.07054
-21.0,915,668.913997
-21.0,994,685.313875
-21.0,1007,701.147364
-21.0,871,714.21986
-21.0,825,726.506696
-21.0,764,737.235076
-21.0,983,753.254502
-21.0,825,767.009979
-21.0,1320,787.12737
-19.0,1043,803.193187
-21.0,915,824.776943
-21.0,822,838.685953
-21.0,885,852.198632
-20.0,1285,873.829155
-21.0,1126,891.599119
-20.0,1018,907.866898
-20.0,982,924.129788
-21.0,1057,941.184554
-21.0,885,954.354309
-21.0,885,968.360813
-21.0,885,981.876616
-21.0,1028,998.024364
-21.0,1096,1014.74912
-21.0,906,1027.782529
-21.0,1147,1047.130319
-20.0,1405,1068.571104
-21.0,1152,1088.028389
-21.0,1338,1108.999471
-21.0,1252,1128.970915
-21.0,1129,1146.751943
-21.0,1434,1168.689735
-21.0,1237,1187.615407
-21.0,1307,1209.027957
-21.0,1580,1244.370964
-21.0,1068,1260.089989
-21.0,1514,1283.028376
-20.0,1894,1315.169672
-21.0,1510,1337.370336
-21.0,1676,1363.822549
-19.0,1256,1384.704436
-19.0,1990,1413.345077
-20.0,2142,1449.08904
-20.0,2172,1481.194967
-21.0,1984,1512.240278
-20.0,2016,1542.852287
-21.0,1986,1573.562908
-21.0,1946,1604.470124
-21.0,1975,1652.573852
-17.0,2616,1695.073695
-20.0,2076,1728.268976
-19.0,2354,1766.758396
-21.0,1798,1793.482128
-20.0,2200,1825.296171
-20.0,2722,1867.132743
-21.0,1919,1896.585462
-21.0,1981,1927.131618
-18.0,2270,1960.490935
-21.0,2715,2004.602643
-19.0,2665,2062.653922
-20.0,2437,2101.457393
-17.0,2605,2140.975332
-19.0,3024,2186.872743
-21.0,2885,2232.3352
-21.0,2286,2267.213918
-19.0,2483,2306.015357
-21.0,2350,2341.675167
-17.0,3024,2389.041365
-15.0,3099,2437.541486
-20.0,3469,2511.589294
-21.0,2650,2552.083678
-16.0,3849,2612.775249
-21.0,2774,2657.009554
-19.0,2503,2697.774515
-20.0,2985,2745.389905
-19.0,2543,2784.284947
-19.0,3027,2832.218216
-17.0,2905,2897.207768
-17.0,3883,2961.113448
-17.0,3090,3009.053694
-18.0,3050,3058.915959
-19.0,2471,3098.764764
-21.0,3140,3148.9721
-20.0,2860,3192.124285
-20.0,2988,3240.169152
-16.0,3538,3315.144383
-17.0,2843,3359.058133
-18.0,3112,3405.332181
-20.0,3053,3452.794419
-19.0,3080,3501.037644
-15.0,3591,3556.75236
-20.0,2997,3603.68709
-18.0,3422,3657.405381
-19.0,2761,3720.813063
-13.0,4514,3789.675008
-21.0,2776,3835.012972
-19.0,2312,3871.495439
-20.0,3349,3924.076449
-19.0,3386,3978.772635
-19.0,2931,4023.526973
-19.0,3291,4075.213595
-17.0,3575,4156.402813
-18.0,3120,4207.730268
-19.0,3502,4263.345888
-16.0,3454,4316.704746
-13.0,3572,4371.007664
-13.0,3897,4430.39955
-20.0,2923,4473.612848
-17.0,3346,4547.076591
-16.0,4236,4613.973522
-17.0,3660,4670.551213
-19.0,3740,4731.513589
-20.0,3133,4779.008016
-20.0,2646,4820.182716
-14.0,3732,4879.328721
-18.0,2642,4921.907601
-20.0,3323,4998.669251
-21.0,3519,5054.703933
-19.0,2332,5090.257379
-17.0,4395,5158.928109
-18.0,3293,5209.856134
-19.0,2905,5256.787337
-16.0,2691,5299.006511
-14.0,3591,5355.064294
-13.0,4297,5445.716352
-15.0,3865,5507.183996
-18.0,2573,5545.978295
-18.0,3586,5601.871839
-15.0,3481,5654.588272
