#{"t_start": 1707597674.4592264, "env_id": "ALE/Pong-v5"}
r,l,t
-20.0,1061,26.720164
-21.0,764,37.174987
-20.0,950,51.212785
-21.0,923,65.685373
-21.0,946,78.635619
-21.0,793,91.28323
-21.0,826,103.703163
-21.0,870,117.275819
-20.0,979,132.363519
-20.0,1020,147.102534
-21.0,905,161.537203
-21.0,783,173.243342
-21.0,824,187.341362
-21.0,1028,202.894749
-20.0,1009,219.925302
-21.0,839,232.946365
-21.0,931,247.700279
-21.0,932,263.229716
-21.0,824,276.264144
-21.0,764,289.454077
-21.0,841,301.321279
-20.0,1041,317.301262
-21.0,853,330.487128
-21.0,792,342.640463
-21.0,764,355.986274
-20.0,837,370.031512
-20.0,993,385.140246
-21.0,887,399.732033
-21.0,884,421.866835
-21.0,1126,438.33914
-21.0,909,451.452949
-21.0,946,464.847833
-20.0,1023,479.031019
-21.0,880,491.97599
-21.0,850,505.66822
-21.0,1003,522.165748
-21.0,935,536.191196
-21.0,887,550.468175
-21.0,764,563.877552
-21.0,934,577.116222
-21.0,1068,592.449688
-21.0,1008,609.094867
-21.0,882,623.556463
-19.0,1137,639.493265
-20.0,1042,656.854684
-21.0,946,672.04704
-20.0,983,688.338714
-21.0,914,702.6595
-21.0,947,717.004596
-20.0,899,730.252947
-21.0,825,743.155933
-21.0,886,756.699712
-21.0,974,773.150995
-20.0,1128,790.187843
-21.0,884,804.120753
-21.0,824,824.504868
-20.0,1104,842.426235
-21.0,886,855.693208
-21.0,844,870.324827
-21.0,842,883.855634
-19.0,1121,901.102072
-20.0,948,916.296605
-21.0,902,930.684334
-20.0,979,945.789845
-21.0,945,961.045868
-20.0,1226,979.041312
-21.0,912,993.753714
-21.0,824,1007.115143
-19.0,1240,1025.458163
-20.0,1042,1042.575723
-21.0,885,1056.452064
-21.0,1430,1078.580741
-21.0,963,1094.593203
-21.0,1068,1111.729759
-21.0,1131,1129.170637
-21.0,1217,1148.773384
-21.0,1493,1172.531598
-21.0,1373,1192.977116
-21.0,1796,1223.237761
-20.0,1254,1252.695337
-21.0,1497,1274.460004
-21.0,1494,1299.573283
-21.0,1493,1323.92841
-21.0,1803,1349.503667
-21.0,1752,1379.421237
-21.0,1922,1408.639741
-19.0,1868,1437.653339
-19.0,1770,1466.095628
-19.0,2105,1497.11569
-21.0,2038,1527.774372
-20.0,1888,1558.096969
-19.0,2290,1592.818978
-18.0,2369,1647.313489
-20.0,1959,1678.060914
-21.0,1862,1708.485607
-20.0,1767,1737.013023
-19.0,1989,1769.514875
-21.0,2252,1803.129539
-21.0,2101,1834.221767
-20.0,2198,1867.63125
-21.0,2009,1898.593395
-21.0,2291,1934.595959
-21.0,2226,1966.964375
-16.0,2813,2011.605393
-21.0,2346,2064.906068
-21.0,2764,2108.115752
-19.0,2658,2148.791155
-18.0,2569,2188.313057
-21.0,2768,2232.069554
-21.0,2408,2269.094825
-21.0,2529,2308.331846
-21.0,2346,2344.247134
-19.0,3204,2394.14939
-21.0,3019,2441.726211
-19.0,3232,2512.047813
-19.0,2663,2552.686845
-19.0,2667,2594.152208
-21.0,3324,2647.143869
-17.0,2548,2688.367853
-19.0,2773,2732.110135
-19.0,3387,2785.330663
-20.0,2566,2825.646212
-17.0,2663,2887.383552
-14.0,2852,2932.494493
-21.0,2371,2971.665703
