#{"t_start": 1707597672.3836546, "env_id": "ALE/Asterix-v5"}
r,l,t
300.0,308,13.888576
200.0,246,18.360281
150.0,256,21.451744
350.0,288,25.595199
450.0,360,30.724388
250.0,272,34.858448
300.0,228,38.005714
200.0,268,42.314625
200.0,195,44.944749
100.0,278,48.213387
100.0,228,51.540767
200.0,230,53.9676
200.0,216,57.206715
300.0,334,61.196126
250.0,260,64.825217
300.0,261,68.076908
50.0,213,70.421583
150.0,202,73.684535
450.0,363,78.211435
250.0,253,81.882402
100.0,220,84.739276
200.0,247,88.475554
150.0,207,91.373899
50.0,208,93.860795
100.0,206,97.350971
150.0,212,100.044737
100.0,224,103.664684
250.0,323,107.510045
100.0,208,111.308553
100.0,197,113.598169
150.0,205,116.000088
300.0,304,120.781747
150.0,280,123.950155
450.0,290,128.395061
250.0,278,131.846026
150.0,213,134.960523
400.0,257,137.678
100.0,222,141.00833
50.0,198,143.210366
150.0,317,147.590325
150.0,243,150.664829
200.0,309,155.45534
50.0,197,157.814723
150.0,209,160.49474
150.0,216,164.041667
150.0,273,166.915602
350.0,295,171.318798
250.0,242,174.388764
300.0,321,179.012085
200.0,228,181.746972
100.0,237,184.804651
150.0,247,188.834628
450.0,356,193.387656
150.0,202,196.703356
250.0,220,199.620483
100.0,176,202.667232
200.0,219,205.371521
400.0,290,208.77171
350.0,371,214.423757
250.0,227,217.376525
300.0,264,221.804879
300.0,292,226.632048
350.0,315,230.78682
50.0,209,233.746268
350.0,320,238.641041
300.0,250,242.850406
400.0,274,246.415551
500.0,437,253.21368
100.0,257,256.410754
600.0,306,261.126762
450.0,413,266.844293
300.0,271,270.167135
100.0,212,272.487463
300.0,316,277.699454
150.0,222,280.610329
400.0,202,283.892673
450.0,313,288.037801
150.0,214,291.907506
550.0,458,298.883731
500.0,399,303.514281
50.0,199,306.416922
200.0,203,308.464603
350.0,204,310.798841
150.0,207,314.49212
100.0,208,316.847451
150.0,254,320.968283
350.0,308,324.296839
150.0,216,327.059086
200.0,294,331.970362
250.0,289,336.460728
200.0,233,339.231406
200.0,213,341.955275
500.0,286,346.512385
200.0,241,349.74581
200.0,203,353.268176
50.0,237,355.868758
150.0,222,358.734591
200.0,291,363.257881
150.0,210,365.602394
450.0,322,369.897645
100.0,206,372.153776
300.0,325,376.61936
300.0,267,379.468314
50.0,203,382.824111
200.0,268,385.596818
350.0,387,394.265822
200.0,195,396.731388
450.0,454,403.867377
200.0,232,407.932013
200.0,238,410.959098
400.0,287,415.408985
300.0,297,418.448606
250.0,276,422.331612
150.0,204,424.43323
350.0,416,430.984592
500.0,403,436.361427
450.0,344,442.034499
250.0,271,445.726835
650.0,576,453.456345
250.0,239,456.331516
250.0,224,459.322055
100.0,241,463.593117
350.0,263,466.900609
250.0,316,471.687846
300.0,308,475.773865
300.0,307,480.386226
300.0,243,483.174618
300.0,272,487.298303
350.0,281,490.961996
250.0,221,494.788913
250.0,194,497.131461
50.0,202,499.533375
550.0,360,504.632912
500.0,408,510.163021
100.0,202,512.099215
250.0,284,516.384069
100.0,202,518.658477
450.0,413,524.130704
100.0,218,526.398017
100.0,237,529.799003
150.0,201,531.99534
350.0,297,535.349112
350.0,332,540.767321
50.0,220,543.352326
400.0,299,547.674425
200.0,286,550.739371
300.0,348,555.576542
250.0,239,559.221462
300.0,205,561.711421
200.0,229,564.712846
200.0,204,567.797116
350.0,277,570.994196
200.0,297,575.498298
250.0,261,578.605435
450.0,396,584.609004
250.0,237,587.725637
150.0,215,591.27401
100.0,207,593.376145
150.0,204,595.448666
100.0,206,598.790305
250.0,256,602.163485
350.0,271,606.614411
300.0,272,609.417602
150.0,202,612.406609
150.0,239,615.435728
300.0,283,619.979533
200.0,237,622.847698
250.0,323,627.262053
450.0,298,631.386804
500.0,342,636.566727
200.0,227,639.752928
250.0,198,642.441247
100.0,205,645.503692
250.0,204,648.190807
150.0,224,651.536774
300.0,291,655.446778
200.0,272,660.029988
500.0,381,664.946888
300.0,286,669.036451
300.0,254,672.503442
100.0,206,675.667845
450.0,303,678.967765
150.0,266,683.409523
50.0,190,685.623108
200.0,272,689.298881
200.0,217,692.902396
150.0,202,695.469876
800.0,500,703.137742
100.0,220,706.762312
150.0,239,709.274353
250.0,304,714.282598
150.0,199,716.532709
100.0,231,718.886261
150.0,175,721.857874
500.0,395,726.782346
350.0,328,731.873391
100.0,251,735.062072
250.0,233,738.929719
50.0,239,741.861871
200.0,243,745.820011
250.0,217,748.33212
150.0,238,752.058131
350.0,338,755.545765
100.0,178,757.347611
200.0,186,760.34253
300.0,283,766.300121
450.0,231,770.344512
200.0,237,773.166326
150.0,301,777.800218
200.0,238,780.996924
350.0,318,786.136945
350.0,298,789.40193
100.0,202,792.736197
300.0,274,796.147657
300.0,306,800.537851
450.0,383,804.830059
550.0,372,810.08555
500.0,470,816.268629
450.0,330,820.96698
350.0,236,823.577406
150.0,208,826.04137
700.0,485,833.298939
250.0,203,836.90597
350.0,341,841.379548
100.0,212,845.132578
200.0,232,848.028267
400.0,310,852.969856
250.0,309,856.912407
500.0,409,862.571649
400.0,347,866.9078
250.0,291,871.706315
550.0,382,877.547526
500.0,379,882.460972
700.0,455,889.396214
250.0,188,892.719096
300.0,340,897.055135
350.0,299,902.092996
200.0,223,905.03201
300.0,328,910.151662
350.0,306,913.952727
450.0,331,918.99259
500.0,352,923.336917
550.0,376,928.837169
350.0,315,933.326116
700.0,423,939.965877
150.0,315,943.407114
300.0,258,946.975499
250.0,281,950.194709
400.0,330,955.050572
400.0,437,959.912334
550.0,413,965.944088
250.0,308,971.039392
150.0,180,973.241153
400.0,366,978.67442
450.0,332,983.086674
350.0,322,988.111079
350.0,301,992.004887
650.0,496,1000.133937
200.0,202,1003.852181
500.0,261,1007.120152
700.0,468,1013.251958
250.0,272,1017.465436
150.0,237,1020.085043
650.0,530,1028.022467
150.0,240,1030.497012
150.0,250,1034.532141
300.0,268,1038.032062
350.0,316,1042.797072
350.0,256,1046.117786
200.0,313,1050.899651
300.0,244,1054.215642
300.0,320,1058.928885
50.0,204,1061.203608
400.0,248,1065.141675
350.0,302,1068.726849
250.0,265,1073.10857
450.0,330,1077.005087
400.0,335,1081.594565
550.0,366,1086.958304
350.0,317,1090.691328
450.0,401,1096.517926
350.0,342,1100.977587
500.0,393,1106.895339
250.0,305,1111.827655
750.0,578,1120.22288
250.0,296,1123.775242
500.0,437,1130.199251
400.0,349,1134.974766
650.0,622,1142.743186
700.0,446,1151.812189
450.0,431,1157.87363
400.0,353,1162.045704
250.0,313,1166.553751
650.0,566,1174.977455
400.0,344,1179.591512
350.0,311,1184.780562
250.0,377,1190.870148
750.0,538,1199.441192
400.0,315,1203.255361
350.0,292,1207.460708
400.0,362,1212.819573
450.0,370,1217.388676
450.0,343,1222.488828
200.0,222,1225.092758
300.0,345,1230.76983
850.0,470,1238.184135
400.0,279,1241.604986
250.0,267,1245.744404
500.0,356,1250.301719
150.0,206,1253.89554
300.0,291,1257.657772
550.0,450,1264.431767
400.0,315,1269.657171
200.0,182,1271.953325
600.0,440,1278.743224
300.0,281,1282.425191
400.0,374,1288.289133
350.0,413,1294.514654
500.0,409,1300.568969
350.0,292,1304.344038
200.0,234,1308.461558
500.0,326,1312.827707
600.0,454,1320.053068
500.0,315,1325.211257
650.0,394,1330.126893
350.0,347,1335.153981
550.0,354,1340.752506
550.0,480,1348.164518
500.0,387,1352.265288
250.0,203,1355.394165
850.0,449,1361.90373
450.0,358,1365.734174
350.0,294,1370.21876
450.0,287,1373.867891
550.0,336,1378.870684
100.0,184,1380.654721
200.0,256,1384.033381
200.0,255,1386.824687
50.0,236,1389.586941
350.0,357,1395.495616
300.0,276,1400.027732
650.0,426,1405.76367
500.0,305,1410.95346
700.0,517,1418.208387
50.0,240,1421.064956
450.0,296,1425.754932
250.0,313,1429.927456
650.0,504,1436.992433
250.0,247,1440.915343
250.0,212,1443.838431
150.0,170,1446.215904
200.0,198,1449.32211
400.0,267,1452.715204
250.0,266,1456.83746
100.0,242,1459.099367
550.0,398,1465.05564
850.0,440,1471.550478
800.0,523,1479.222779
400.0,326,1483.666124
900.0,505,1490.476669
550.0,320,1495.446561
650.0,328,1499.78291
950.0,575,1509.340699
1150.0,684,1519.47147
50.0,238,1522.375514
750.0,420,1531.409564
550.0,411,1537.78839
550.0,407,1543.881116
650.0,382,1548.833011
400.0,340,1554.279806
1050.0,575,1563.089487
500.0,363,1567.938247
450.0,427,1572.603152
400.0,359,1577.599417
600.0,322,1582.177568
500.0,427,1587.944577
300.0,218,1591.459889
200.0,244,1594.543085
450.0,318,1599.264326
500.0,456,1605.837908
500.0,352,1610.293236
400.0,262,1613.956918
400.0,337,1617.568948
650.0,395,1623.483586
550.0,324,1627.868998
700.0,376,1631.932427
200.0,346,1637.279598
350.0,326,1642.207618
300.0,279,1645.54067
750.0,451,1652.089892
250.0,246,1654.865941
700.0,355,1660.163435
800.0,458,1667.232256
250.0,232,1670.526083
200.0,290,1675.026391
650.0,393,1681.056773
550.0,423,1686.394248
400.0,252,1690.004641
400.0,315,1693.53571
800.0,511,1700.895389
650.0,382,1707.126657
700.0,373,1713.355552
500.0,323,1717.719732
650.0,437,1724.467378
550.0,462,1731.823094
300.0,213,1735.597308
250.0,238,1738.375002
300.0,256,1741.123173
400.0,272,1745.4175
750.0,401,1750.75523
100.0,206,1752.919014
700.0,483,1759.759406
700.0,350,1765.502537
800.0,444,1771.126161
550.0,458,1777.576357
650.0,306,1782.663174
400.0,295,1786.165405
500.0,333,1791.446818
450.0,313,1795.248675
250.0,277,1799.262879
550.0,364,1804.70367
150.0,245,1807.40518
400.0,259,1811.73391
450.0,409,1816.211723
750.0,620,1824.797139
350.0,305,1829.307479
450.0,347,1834.139342
700.0,473,1840.969046
650.0,543,1848.784488
150.0,216,1851.334835
300.0,335,1856.386363
600.0,419,1861.930931
200.0,229,1865.764439
600.0,412,1871.014895
1000.0,673,1881.960841
500.0,391,1886.950328
550.0,365,1891.880978
1050.0,599,1900.124218
800.0,355,1908.942428
550.0,398,1915.142989
500.0,288,1918.947487
750.0,433,1925.070383
800.0,534,1932.692196
700.0,473,1939.519828
900.0,600,1948.140942
500.0,473,1954.767383
700.0,470,1961.679244
250.0,214,1964.484358
800.0,425,1970.630048
450.0,411,1976.542067
1200.0,547,1983.973297
800.0,477,1990.817153
650.0,424,1996.647488
150.0,170,1999.625993
300.0,338,2003.613195
550.0,444,2009.995924
300.0,283,2014.671406
550.0,370,2019.227438
350.0,259,2023.57633
750.0,400,2029.767783
550.0,404,2034.399595
1000.0,546,2041.777293
800.0,569,2050.291559
750.0,567,2058.586383
650.0,478,2065.349968
750.0,535,2072.360289
250.0,256,2076.317182
1000.0,545,2084.535139
600.0,479,2092.059476
600.0,349,2096.450236
400.0,395,2101.519548
800.0,474,2107.763224
200.0,198,2109.859828
700.0,608,2117.37161
1200.0,655,2126.590916
450.0,270,2129.367968
750.0,513,2136.235214
200.0,323,2140.658184
550.0,305,2144.170446
700.0,392,2149.448184
850.0,436,2155.882025
700.0,439,2162.314795
650.0,491,2168.587428
700.0,581,2177.406298
600.0,323,2181.42665
550.0,433,2187.445223
300.0,321,2191.810436
350.0,263,2194.490801
650.0,412,2199.733341
250.0,206,2202.352677
900.0,449,2209.20686
750.0,617,2218.075441
200.0,237,2221.940799
900.0,443,2227.84884
600.0,433,2234.622511
1100.0,723,2245.456653
900.0,521,2252.887856
1000.0,624,2261.682476
600.0,361,2265.774689
300.0,309,2270.477905
1100.0,693,2282.764704
750.0,442,2289.646839
750.0,422,2295.961827
400.0,326,2299.708934
150.0,297,2303.826059
650.0,406,2309.509313
450.0,305,2313.434251
600.0,380,2319.155837
600.0,395,2325.316363
300.0,322,2328.926501
100.0,211,2331.911449
900.0,523,2338.944764
600.0,313,2342.302857
450.0,320,2346.585422
500.0,343,2350.384154
900.0,471,2356.93656
450.0,292,2361.612256
550.0,361,2366.311911
700.0,399,2371.722182
450.0,384,2376.782946
200.0,240,2379.313273
800.0,407,2384.633086
600.0,376,2389.738743
400.0,269,2393.246667
700.0,539,2401.493483
350.0,244,2405.37554
350.0,286,2408.993198
650.0,369,2414.070884
650.0,439,2420.336725
800.0,397,2426.340956
600.0,692,2435.816072
300.0,304,2439.031043
800.0,622,2446.54855
1000.0,904,2459.749094
500.0,442,2466.663021
300.0,244,2469.584562
900.0,559,2477.604601
800.0,514,2485.451034
