#{"t_start": 1707597673.4192061, "env_id": "ALE/Qbert-v5"}
r,l,t
250.0,394,16.598158
125.0,345,22.071829
475.0,379,27.475699
125.0,301,31.942031
300.0,495,39.962695
125.0,296,44.351972
175.0,450,51.734293
125.0,370,57.26656
75.0,320,62.585535
25.0,305,67.530807
200.0,363,73.544243
375.0,460,81.178223
50.0,303,85.947471
25.0,250,89.544572
25.0,299,93.947832
50.0,255,97.352266
0.0,287,100.786088
50.0,296,104.698614
50.0,327,110.00941
150.0,330,114.644178
525.0,455,121.951305
150.0,352,127.655588
125.0,279,131.873777
200.0,315,136.962819
125.0,301,141.280903
50.0,260,145.130861
150.0,280,149.599587
200.0,343,154.476479
125.0,401,160.745941
150.0,355,165.687323
150.0,341,170.5606
1225.0,690,181.492711
625.0,414,187.535352
625.0,592,197.140338
275.0,434,203.483439
75.0,320,208.425841
150.0,331,213.188162
275.0,403,219.619923
225.0,343,224.431321
675.0,544,231.977269
375.0,387,237.024761
25.0,295,240.741729
125.0,300,245.512598
175.0,330,250.249762
225.0,357,255.440525
50.0,318,260.78168
175.0,353,267.041763
200.0,292,271.949987
250.0,354,277.94267
225.0,396,284.156399
400.0,403,290.645466
200.0,356,296.233731
300.0,415,303.355207
250.0,347,307.96995
175.0,359,312.906171
325.0,345,318.278412
300.0,366,323.74068
125.0,373,329.79749
325.0,433,337.207821
225.0,367,343.283896
225.0,329,348.340104
375.0,441,354.676274
350.0,403,361.331938
275.0,318,366.248167
275.0,315,371.159681
300.0,315,375.716223
625.0,457,382.936576
425.0,444,389.594034
350.0,410,396.570067
350.0,333,401.587798
200.0,294,405.903547
250.0,301,410.245703
200.0,295,414.76299
375.0,355,420.391164
375.0,420,427.348633
225.0,302,432.035364
300.0,392,438.397502
300.0,360,443.969352
150.0,311,448.178108
200.0,282,451.533443
675.0,403,457.853883
425.0,433,465.436075
350.0,375,474.250016
225.0,348,479.026056
300.0,362,484.690009
400.0,417,491.392519
325.0,291,495.557115
300.0,402,502.267282
250.0,423,509.05304
250.0,324,514.355976
200.0,290,518.771246
275.0,306,523.791861
375.0,403,529.819321
325.0,328,535.045758
250.0,325,540.160923
300.0,327,544.856739
275.0,368,550.7394
225.0,326,555.635043
250.0,274,559.207622
275.0,355,565.098242
225.0,325,570.253564
300.0,340,575.59918
175.0,290,580.30952
350.0,343,585.821585
325.0,335,591.091923
600.0,497,598.147864
200.0,295,601.839125
275.0,428,608.792739
325.0,360,614.070722
275.0,315,618.850912
350.0,325,623.527903
325.0,379,629.789499
150.0,276,633.755282
375.0,372,639.995106
675.0,485,648.286808
250.0,321,653.443493
450.0,497,660.608209
350.0,350,665.490064
375.0,441,672.538256
325.0,419,679.555374
425.0,463,687.507704
250.0,297,692.182697
425.0,379,698.169947
375.0,381,704.730067
250.0,325,710.027466
400.0,402,716.600449
250.0,308,721.266466
225.0,315,725.950177
350.0,370,731.548953
275.0,351,737.206883
300.0,380,743.636547
350.0,321,748.555321
300.0,423,754.603405
300.0,369,760.04896
275.0,353,765.084945
250.0,331,769.376645
250.0,306,773.859235
275.0,423,780.804574
200.0,385,786.930698
325.0,372,792.891154
325.0,379,798.620588
350.0,409,804.390191
250.0,323,808.731537
225.0,290,812.785675
375.0,446,820.29621
275.0,356,826.318083
275.0,350,832.30766
275.0,328,837.533882
275.0,364,842.776589
250.0,356,847.22435
200.0,277,851.28752
275.0,376,856.373056
350.0,401,862.249783
400.0,463,869.21032
250.0,304,873.747132
275.0,383,879.90951
275.0,327,885.204648
250.0,382,890.24262
375.0,334,894.829106
400.0,412,900.560469
325.0,398,906.262184
475.0,483,913.816314
275.0,354,919.459965
200.0,384,925.867402
375.0,392,934.642449
275.0,339,940.004251
300.0,429,946.843203
350.0,397,953.555421
325.0,389,959.586513
350.0,382,965.46362
450.0,457,972.244482
325.0,314,976.597406
275.0,349,981.918178
225.0,375,987.408615
250.0,316,992.350999
250.0,296,996.575048
525.0,370,1002.370862
325.0,403,1008.223921
225.0,320,1013.409399
250.0,306,1018.03605
625.0,399,1024.313719
350.0,396,1030.12041
675.0,422,1035.736875
625.0,487,1042.319955
600.0,410,1047.967602
250.0,299,1052.70141
300.0,367,1057.946678
375.0,308,1062.338765
275.0,328,1066.981274
325.0,476,1074.602289
825.0,445,1081.53536
625.0,463,1088.716125
