#{"t_start": 1707597676.4363995, "env_id": "ALE/MsPacman-v5"}
r,l,t
890.0,683,18.833134
570.0,761,30.827454
320.0,453,37.830389
500.0,573,46.660216
310.0,461,52.867656
520.0,773,64.520798
830.0,669,74.880206
230.0,415,80.519951
430.0,549,88.367357
690.0,649,98.191733
580.0,699,108.604864
170.0,287,112.505979
180.0,365,118.011896
390.0,385,123.656104
190.0,299,127.551421
2020.0,761,138.480483
950.0,743,149.456925
280.0,459,156.33477
480.0,565,164.809032
940.0,741,175.314403
660.0,731,185.011723
530.0,725,195.89978
530.0,645,206.073145
370.0,383,211.457907
430.0,555,220.051522
340.0,369,225.78268
840.0,701,235.842161
1070.0,877,249.860271
320.0,367,255.04201
810.0,723,265.549318
590.0,577,274.498898
1260.0,833,287.331762
310.0,633,296.299296
310.0,407,302.551475
1200.0,1089,319.232998
660.0,589,328.502582
910.0,825,340.804674
380.0,661,350.323719
330.0,471,356.737691
470.0,457,362.784459
280.0,369,367.624934
380.0,457,373.736235
280.0,431,379.840062
250.0,503,387.401679
710.0,829,406.927526
210.0,371,411.902351
350.0,437,418.153046
530.0,553,426.046425
390.0,511,434.148176
560.0,575,442.681
940.0,627,452.454118
800.0,647,462.188254
690.0,637,472.211073
840.0,707,483.266144
440.0,499,491.016273
780.0,623,500.985563
460.0,469,507.469765
500.0,489,514.288258
480.0,715,524.148609
190.0,277,527.554589
1140.0,603,536.532701
390.0,475,543.677863
1040.0,521,552.012998
550.0,565,560.165476
520.0,465,566.782
870.0,625,576.158986
800.0,721,587.291194
320.0,579,595.899356
480.0,651,605.50666
630.0,645,615.757072
370.0,585,624.751818
1470.0,839,637.725356
300.0,635,646.903641
490.0,681,656.742351
750.0,715,667.36227
1030.0,713,677.283387
340.0,349,682.622944
400.0,713,693.997534
510.0,681,703.578027
640.0,711,713.810002
1270.0,597,722.88232
520.0,489,730.418228
130.0,335,734.758662
510.0,633,744.208599
940.0,631,753.844052
780.0,695,764.321557
910.0,865,776.119951
950.0,889,793.626759
600.0,581,802.196077
660.0,681,812.528019
630.0,593,821.95487
440.0,403,827.785433
720.0,729,838.423493
300.0,315,843.16098
360.0,423,849.607175
880.0,749,861.336653
570.0,687,871.290892
640.0,625,881.151801
610.0,703,892.083231
630.0,593,900.536774
400.0,493,907.336021
530.0,425,913.844828
920.0,593,921.774054
1070.0,593,930.704154
760.0,651,940.814595
620.0,611,949.962624
490.0,631,959.228788
1850.0,533,967.450651
1020.0,721,977.897693
490.0,543,986.305225
810.0,653,996.915591
1060.0,819,1009.826955
780.0,617,1018.574479
1150.0,671,1029.283858
260.0,329,1034.618726
1600.0,893,1048.254279
130.0,473,1055.447178
430.0,441,1061.928267
330.0,349,1066.951212
1250.0,889,1080.591573
740.0,533,1087.847228
830.0,661,1097.491506
770.0,649,1107.142912
350.0,421,1113.342927
610.0,495,1121.254793
600.0,643,1130.59085
310.0,373,1135.361055
870.0,697,1146.732654
2130.0,953,1160.999579
700.0,617,1169.614043
1070.0,817,1188.289315
480.0,437,1194.594894
1130.0,627,1204.134799
670.0,777,1216.091021
1180.0,717,1227.085414
1360.0,587,1235.915282
820.0,593,1245.446742
680.0,535,1253.421234
430.0,499,1261.008806
560.0,677,1270.667403
730.0,553,1278.505686
660.0,585,1286.96534
1170.0,587,1296.274093
570.0,525,1303.63877
990.0,719,1314.491544
720.0,643,1324.066192
240.0,311,1328.845101
1120.0,585,1338.313179
730.0,755,1350.009033
