#{"t_start": 1707831917.2071877, "env_id": "ALE/MsPacman-v5"}
r,l,t
350.0,575,0.720197
650.0,599,1.0485
810.0,653,1.404706
230.0,377,1.607987
390.0,505,1.880396
290.0,467,2.134185
350.0,485,2.397006
370.0,461,2.642755
400.0,481,2.903373
470.0,557,3.202877
780.0,629,3.545081
1130.0,877,4.018689
390.0,449,4.259559
320.0,485,4.517634
330.0,521,4.794566
800.0,693,5.170519
850.0,639,5.515029
310.0,465,5.765473
680.0,795,6.199341
220.0,485,6.45882
640.0,623,6.795092
870.0,941,7.30765
380.0,447,7.548985
270.0,469,7.798527
1100.0,829,8.245819
660.0,675,8.606382
390.0,653,8.956801
670.0,743,9.356613
430.0,531,9.646029
950.0,965,10.169873
410.0,503,10.438112
410.0,489,10.702365
430.0,475,10.958048
290.0,513,11.237905
400.0,421,11.466586
260.0,317,11.634245
380.0,553,11.93193
1230.0,1185,12.579047
300.0,441,12.81371
440.0,515,13.090041
220.0,335,13.271075
390.0,551,13.567542
670.0,703,13.947156
720.0,841,14.401757
290.0,379,14.604611
390.0,517,14.884322
620.0,629,15.223663
510.0,735,15.619058
320.0,469,15.868345
630.0,617,16.200192
430.0,497,16.467901
410.0,679,16.83173
370.0,485,17.090578
1460.0,975,17.616308
360.0,473,17.871639
510.0,739,18.269408
400.0,493,18.534535
320.0,487,18.795783
180.0,313,18.961086
370.0,483,19.221527
520.0,591,19.539501
260.0,369,19.739337
250.0,399,19.952221
680.0,589,20.27106
260.0,377,20.472325
170.0,339,20.652868
900.0,811,21.085828
380.0,481,21.346358
280.0,491,21.608548
310.0,487,21.872151
350.0,431,22.102153
280.0,375,22.3032
340.0,479,22.558424
540.0,667,22.921054
1540.0,937,23.433903
420.0,465,23.682065
290.0,405,23.900984
360.0,543,24.195218
420.0,591,24.511881
1350.0,947,25.02653
480.0,645,25.373657
250.0,517,25.651747
350.0,519,25.930607
300.0,535,26.217412
580.0,505,26.491423
250.0,429,26.720745
330.0,471,26.972924
570.0,845,27.434931
300.0,465,27.687209
330.0,485,27.95001
520.0,457,28.198566
1100.0,863,28.665782
900.0,689,29.040107
570.0,613,29.375425
340.0,539,29.666893
400.0,541,29.957851
540.0,565,30.267708
300.0,477,30.52319
360.0,579,30.8354
240.0,385,31.041237
490.0,483,31.302692
300.0,541,31.595989
380.0,529,31.882842
250.0,411,32.102346
290.0,495,32.368495
790.0,679,32.737261
530.0,553,33.035239
400.0,493,33.300853
470.0,525,33.582159
530.0,477,33.838424
