#{"t_start": 1707597673.2870753, "env_id": "ALE/Centipede-v5"}
r,l,t
2880.0,771,21.887522
2156.0,769,33.338399
3653.0,682,42.634048
903.0,613,52.062515
1782.0,594,59.909585
2634.0,800,72.373365
351.0,695,82.00334
1595.0,539,89.561072
4310.0,854,103.165028
449.0,370,108.613504
2091.0,510,115.854904
2938.0,748,126.541572
3111.0,747,137.975999
2492.0,883,151.710925
2270.0,739,163.303975
598.0,541,171.108069
1084.0,601,180.009251
690.0,564,188.131826
469.0,583,196.091278
2156.0,823,207.217159
2886.0,826,219.508958
1440.0,601,227.624396
3548.0,871,240.652455
1406.0,782,253.428248
4039.0,1421,274.454052
1948.0,551,281.72961
2693.0,877,295.725847
2430.0,593,304.499833
1535.0,723,315.558638
2151.0,831,327.916935
1746.0,615,336.814849
2595.0,957,351.291246
4493.0,755,362.874482
2810.0,1017,378.413728
1644.0,664,388.354037
764.0,560,395.528301
2209.0,645,410.747222
1973.0,939,424.084147
3393.0,761,436.000519
1600.0,916,450.070752
1561.0,424,456.03511
1063.0,511,463.187947
2566.0,932,477.665842
2674.0,882,490.647418
1696.0,636,499.955954
3847.0,764,511.557989
2842.0,858,525.516588
4262.0,856,539.7437
2326.0,519,546.99764
1779.0,520,553.336244
4418.0,863,565.742761
2660.0,575,573.910224
588.0,477,580.971226
657.0,701,591.069837
3645.0,992,605.106221
2091.0,728,615.33806
1451.0,680,624.56001
997.0,468,631.599741
3955.0,881,645.063948
3996.0,959,659.479014
3081.0,587,668.179903
1703.0,587,676.54247
3723.0,970,691.668862
1525.0,563,699.838587
3701.0,933,714.476388
1240.0,700,724.828407
3729.0,830,735.593828
2478.0,714,745.0046
4848.0,1097,762.070556
3978.0,626,770.593173
2929.0,902,783.499857
2096.0,469,790.125205
1516.0,753,801.277331
825.0,547,814.368839
6384.0,841,827.792211
1627.0,668,837.721272
2399.0,651,846.268336
6729.0,1025,860.546326
1753.0,518,867.898393
3696.0,737,877.807
2586.0,735,888.50749
2849.0,935,903.140052
3038.0,860,914.912669
5020.0,759,926.302792
1446.0,1043,942.256857
1743.0,860,955.715405
2696.0,559,963.754142
761.0,647,972.764076
3464.0,734,983.700298
3550.0,1216,1001.917146
1333.0,629,1010.265934
5491.0,1320,1031.186931
2248.0,610,1039.871215
2385.0,945,1054.847267
813.0,532,1062.765436
3714.0,774,1074.045977
3437.0,766,1084.867823
8621.0,1367,1105.152951
4330.0,1004,1119.700859
5289.0,1488,1142.968334
3183.0,790,1154.873421
1404.0,630,1163.941163
1325.0,753,1174.080366
2592.0,817,1185.385748
2185.0,894,1206.612545
6923.0,1078,1223.260714
5311.0,1023,1237.483415
2826.0,716,1247.817065
572.0,377,1252.841723
1612.0,605,1261.486076
1212.0,847,1272.659219
2936.0,511,1279.489874
2452.0,720,1290.316485
3895.0,833,1302.778982
2845.0,1216,1321.801332
2376.0,546,1329.875886
1491.0,691,1340.385722
8053.0,1207,1358.491169
5073.0,650,1367.801927
2832.0,751,1378.639104
3116.0,1545,1401.690168
4513.0,1250,1419.401944
6102.0,1186,1436.905583
5471.0,1134,1453.7823
2885.0,574,1462.159227
1604.0,610,1471.233116
1825.0,717,1482.275362
1475.0,703,1492.674661
2305.0,880,1505.612607
1378.0,763,1517.498279
5245.0,997,1533.072688
2989.0,793,1543.976919
3193.0,1268,1563.063619
6392.0,1421,1583.727088
2152.0,823,1601.521838
5440.0,986,1616.154971
3243.0,731,1626.68301
1110.0,589,1635.594985
3798.0,1008,1652.021168
3471.0,927,1664.930981
523.0,451,1671.041249
2398.0,673,1680.817414
4148.0,758,1690.870098
2889.0,939,1705.596262
3533.0,1135,1722.641268
804.0,467,1729.594345
