#{"t_start": 1707597672.736284, "env_id": "ALE/Centipede-v5"}
r,l,t
2216.0,754,19.744725
1261.0,754,31.018913
1574.0,548,38.673726
5885.0,938,52.484871
1406.0,598,61.322631
1855.0,600,70.618086
329.0,366,76.406217
1618.0,503,83.885337
1376.0,713,94.946993
711.0,504,102.726269
2914.0,797,114.717521
479.0,436,121.142467
5329.0,814,134.318511
2011.0,537,142.15603
4007.0,1174,160.210481
414.0,358,164.092442
735.0,527,171.43462
983.0,490,179.222121
1201.0,465,186.615596
2992.0,714,197.804528
490.0,434,204.388597
1269.0,670,213.666382
2597.0,619,223.158762
1523.0,735,234.73523
1977.0,673,245.064965
2889.0,819,258.340204
2018.0,669,269.721966
4438.0,845,282.768762
1769.0,782,295.342583
1085.0,525,302.778088
2983.0,746,314.289774
3086.0,642,324.165697
2080.0,799,337.392018
4297.0,1008,353.182966
2548.0,623,363.825091
4150.0,1109,382.31533
6945.0,1294,402.604524
5898.0,1004,419.026245
2447.0,628,434.432854
1381.0,516,442.45662
830.0,622,452.069172
1398.0,740,463.922869
1802.0,704,475.375061
2988.0,944,490.53659
2334.0,625,499.405431
6024.0,866,512.37557
2151.0,615,521.394734
2600.0,579,530.630252
1431.0,536,538.696519
3263.0,760,550.947555
6303.0,1239,570.38781
4529.0,979,585.561043
2790.0,983,600.95559
3403.0,1014,617.72201
2029.0,588,627.166589
833.0,487,635.469987
5289.0,891,649.398134
6177.0,1073,666.618206
3105.0,760,679.461134
2111.0,746,691.618684
485.0,395,697.690524
2112.0,802,710.520364
2574.0,712,722.803897
3910.0,948,736.973709
5056.0,1164,754.056336
3160.0,782,766.155547
3145.0,823,779.745844
1926.0,641,789.26853
4284.0,946,803.637633
2120.0,618,814.710372
932.0,494,821.131598
5075.0,945,836.624404
3356.0,807,855.672021
6429.0,965,869.954569
3204.0,832,883.336549
1773.0,586,891.314176
3262.0,900,905.736984
3954.0,931,919.201259
2778.0,928,932.226248
1244.0,660,941.416361
2602.0,684,952.258418
1896.0,527,960.171887
3359.0,1028,975.296989
3156.0,924,989.408771
3113.0,820,1002.880162
4620.0,1324,1023.237823
3871.0,680,1034.249043
1713.0,629,1043.905708
2922.0,848,1055.109943
3046.0,789,1068.270073
1797.0,668,1077.266859
3723.0,914,1091.444901
5809.0,1282,1111.74245
3869.0,816,1124.40776
3582.0,879,1138.690755
1720.0,667,1147.686751
9583.0,2037,1181.222779
4442.0,830,1194.735216
3195.0,942,1208.65459
2132.0,740,1220.689477
3954.0,1183,1238.591244
3497.0,873,1252.411846
2708.0,641,1266.349031
3370.0,761,1277.367846
3392.0,808,1291.160071
4528.0,819,1303.74548
9815.0,1531,1330.273659
4200.0,908,1344.957577
3010.0,786,1356.832438
1223.0,844,1370.81231
2822.0,705,1381.208309
6857.0,1171,1399.574167
4120.0,1096,1416.286954
3978.0,794,1429.902663
2032.0,765,1441.696455
3003.0,750,1453.931397
1822.0,683,1464.621987
3014.0,869,1477.649007
4224.0,778,1490.633775
5785.0,1366,1512.538543
7111.0,999,1528.43085
5573.0,1308,1550.547884
3391.0,765,1562.475956
4385.0,625,1571.941009
5980.0,1403,1595.206546
2121.0,578,1604.360826
6046.0,1267,1624.907037
3600.0,777,1638.516438
5760.0,1176,1657.58616
1689.0,616,1666.881866
2171.0,770,1677.34522
2443.0,869,1697.369158
3016.0,655,1707.379265
6043.0,1292,1728.237243
3942.0,813,1739.293623
6645.0,1193,1758.909308
4406.0,1073,1776.652601
2578.0,552,1784.940194
3723.0,951,1800.683447
2691.0,782,1813.680739
4425.0,987,1830.182746
2491.0,738,1842.181446
9801.0,1516,1867.07331
3087.0,808,1878.267789
2280.0,542,1886.18011
6118.0,1146,1903.422145
5629.0,1397,1925.329592
1906.0,697,1936.190213
3074.0,769,1949.213504
2407.0,634,1959.209382
5185.0,1186,1976.707231
1766.0,696,1987.261455
3226.0,685,1999.190425
5796.0,1182,2017.912941
3775.0,1228,2037.28036
3549.0,878,2051.706108
2715.0,644,2060.450678
3292.0,956,2075.182156
3211.0,1114,2092.539158
2001.0,752,2109.905524
2804.0,613,2118.223317
4151.0,718,2128.95615
4565.0,1107,2145.79933
3498.0,812,2157.549459
1562.0,823,2171.055766
2622.0,755,2182.540316
5593.0,1108,2199.509174
1171.0,576,2208.387598
1627.0,826,2221.6777
1913.0,562,2229.487717
4870.0,1118,2246.61363
2168.0,729,2257.059155
4023.0,1139,2275.38263
4499.0,858,2289.690141
1324.0,697,2300.989029
2224.0,612,2309.804679
7079.0,1221,2327.724133
4600.0,1123,2345.245365
6946.0,1126,2363.18995
3975.0,737,2373.917853
9170.0,1331,2396.023624
4057.0,776,2408.036907
5146.0,1249,2427.318827
5391.0,1255,2445.870879
6389.0,1208,2465.309277
2107.0,475,2471.876158
2506.0,754,2482.952589
6443.0,1227,2501.563376
1623.0,716,2519.772394
6789.0,1357,2540.554509
3722.0,1001,2556.233539
4636.0,1077,2572.727935
2779.0,701,2582.300973
3001.0,820,2595.679312
2742.0,829,2607.440449
7541.0,1267,2626.625392
3314.0,891,2639.226849
9508.0,1264,2659.016551
1734.0,587,2667.274109
4146.0,1153,2683.926256
1915.0,617,2693.079773
6837.0,1069,2710.302067
1895.0,576,2719.844993
5293.0,711,2731.485109
1875.0,647,2741.387572
4925.0,820,2753.19582
3702.0,762,2764.811547
6264.0,1371,2786.806351
3614.0,798,2798.677447
3835.0,705,2809.005729
6920.0,1495,2832.488846
4344.0,878,2846.020161
2538.0,640,2856.778577
3236.0,965,2871.130949
3590.0,1091,2888.848037
1393.0,595,2897.060107
3465.0,743,2909.169426
6858.0,1450,2939.768661
7154.0,1020,2955.52106
2413.0,681,2967.044281
4002.0,963,2982.035858
6134.0,1366,3003.948413
2462.0,737,3014.996803
3093.0,848,3029.225551
2400.0,872,3044.145317
3666.0,993,3059.696391
2657.0,722,3072.047866
2604.0,772,3083.62011
1521.0,577,3091.849048
3939.0,821,3104.716876
6849.0,1221,3123.886235
6539.0,1637,3149.055661
2805.0,813,3162.381219
1570.0,836,3174.961876
1890.0,686,3185.155148
7408.0,1358,3207.598654
2191.0,739,3217.807942
11549.0,1437,3239.829803
5920.0,1550,3263.557643
1741.0,688,3273.872956
12644.0,2286,3310.157478
1233.0,522,3317.309971
2218.0,597,3325.808497
5411.0,1096,3349.137836
8784.0,1860,3377.860628
4438.0,1194,3396.805267
5281.0,994,3411.250468
17215.0,2337,3449.70896
2425.0,847,3461.485095
2408.0,787,3473.972891
7543.0,1278,3492.792702
4719.0,1289,3513.969371
7043.0,1091,3531.529116
2913.0,787,3543.292991
6085.0,1528,3567.351754
6643.0,1350,3589.332717
1385.0,522,3596.117059
1086.0,561,3604.687474
2258.0,707,3616.275745
2365.0,885,3630.265363
2920.0,941,3644.145299
7585.0,1273,3664.05398
2990.0,1128,3681.605266
3194.0,1064,3697.990488
2556.0,743,3708.023404
4006.0,1253,3726.556778
3428.0,838,3740.47285
3010.0,768,3760.69497
5477.0,1347,3782.902339
6653.0,1514,3805.276763
3856.0,1268,3825.022451
3651.0,793,3836.311711
5821.0,1138,3854.226645
2270.0,681,3864.505398
6325.0,1290,3884.238455
3325.0,728,3895.546271
6605.0,1016,3910.587575
6004.0,1327,3931.095998
2798.0,908,3945.127338
1604.0,619,3954.680743
6679.0,1270,3974.508264
5098.0,1463,3996.923875
3445.0,863,4010.691087
5123.0,1035,4026.357072
2640.0,575,4034.400126
5089.0,880,4048.976931
1781.0,648,4058.363943
3180.0,969,4073.517471
6162.0,1216,4092.633835
4912.0,1052,4108.71458
5359.0,978,4124.146135
3983.0,721,4136.634957
7351.0,1830,4174.167025
2811.0,688,4184.055343
5259.0,969,4199.614834
2486.0,825,4211.893561
4865.0,831,4224.187855
5523.0,1091,4241.721358
1855.0,876,4255.65551
8743.0,1479,4279.392324
3778.0,757,4290.289468
6272.0,1177,4308.095757
13959.0,1773,4336.075535
5863.0,1098,4354.423709
3888.0,689,4364.513217
5258.0,1074,4380.591353
4418.0,1061,4397.888528
2576.0,561,4406.526778
6830.0,1039,4422.463113
2870.0,824,4433.938334
5509.0,996,4450.32796
6817.0,1116,4468.637317
4019.0,964,4484.245547
6300.0,1219,4503.57362
6033.0,1198,4522.623614
3954.0,1075,4539.166498
1488.0,568,4547.821594
2333.0,719,4558.294581
2620.0,666,4567.432858
4804.0,926,4588.341201
7837.0,1224,4608.201824
7099.0,1031,4624.074347
6416.0,1123,4639.958751
3368.0,685,4649.154531
2793.0,703,4660.797824
4470.0,859,4672.79126
9176.0,1324,4694.933533
7146.0,1078,4712.770982
6296.0,1037,4729.707984
6222.0,1086,4745.169856
7355.0,1434,4766.441089
7291.0,1273,4788.172452
6593.0,1094,4805.315543
2770.0,597,4814.539158
2925.0,983,4829.968112
4336.0,652,4840.122847
7432.0,1110,4857.555052
1116.0,647,4866.922039
3411.0,753,4879.30547
8146.0,1413,4900.659308
11778.0,1712,4928.116545
6573.0,1097,4945.978136
2923.0,749,4956.652531
4345.0,956,4971.628832
3273.0,852,4984.13237
4182.0,943,5006.9249
8067.0,996,5023.354767
6280.0,1013,5039.747273
7789.0,1195,5057.076419
4782.0,831,5070.082384
7342.0,1225,5088.921888
3144.0,789,5101.41457
6662.0,1400,5124.144021
4270.0,693,5134.38316
5408.0,1250,5155.202246
3695.0,831,5168.220115
2998.0,819,5181.476706
1990.0,602,5190.756809
6867.0,1228,5209.413673
2171.0,786,5220.732704
2363.0,813,5234.25539
5606.0,744,5245.033038
8531.0,1148,5262.719638
2882.0,693,5273.525675
4646.0,642,5283.064851
3793.0,849,5296.298423
5747.0,888,5310.788423
4009.0,910,5325.921426
2779.0,496,5333.310431
7895.0,1086,5350.180498
4301.0,755,5361.711968
4768.0,793,5374.327388
4768.0,861,5388.721062
2254.0,744,5399.614252
4371.0,1083,5426.133108
8424.0,1086,5443.660122
6043.0,994,5459.079581
8785.0,1415,5482.602045
5001.0,1208,5501.094532
2403.0,706,5512.228368
14033.0,2213,5546.077729
12170.0,1443,5569.475165
8281.0,1499,5591.574585
8121.0,1192,5611.075868
9450.0,1232,5630.632248
12015.0,1565,5656.530169
2465.0,815,5668.569317
4385.0,1276,5688.888013
1926.0,689,5699.450528
7459.0,1590,5724.269514
8196.0,736,5734.965806
6594.0,834,5748.20603
3406.0,701,5758.040716
8019.0,1200,5776.059376
9817.0,1269,5796.521719
16347.0,1516,5820.572192
6979.0,884,5842.319946
6377.0,1081,5859.151862
5379.0,1004,5875.418502
2359.0,600,5884.156457
7242.0,1460,5908.291434
3946.0,814,5920.640296
5282.0,815,5934.071327
5582.0,1079,5950.943871
8260.0,1042,5967.866689
7068.0,863,5980.890104
3963.0,537,5988.515308
5680.0,791,6001.548192
4711.0,876,6014.030981
8593.0,1231,6033.829263
9780.0,1181,6052.199835
5066.0,861,6065.068233
4450.0,1088,6081.449446
2490.0,547,6089.434604
13599.0,1594,6115.127596
5934.0,1006,6130.429587
1621.0,466,6136.338597
7979.0,1480,6160.596788
8861.0,1103,6177.38057
4394.0,921,6192.769404
6423.0,1006,6209.574339
