#{"t_start": 1707597675.4285057, "env_id": "ALE/Seaquest-v5"}
r,l,t
80.0,455,14.175432
20.0,391,21.586696
60.0,411,28.932101
20.0,424,34.394863
40.0,443,41.13038
80.0,437,47.812006
180.0,936,64.36638
160.0,582,74.325033
100.0,461,81.359631
180.0,790,95.761632
140.0,574,104.338602
340.0,1197,123.749402
120.0,645,134.485782
200.0,659,144.527592
160.0,710,157.079118
220.0,818,169.996417
120.0,540,179.086501
200.0,952,194.580616
100.0,458,202.547689
420.0,1450,224.987651
260.0,974,241.424177
260.0,826,255.106711
520.0,1826,285.761971
540.0,1707,314.786878
200.0,788,327.818462
380.0,1344,349.041625
640.0,2199,384.777647
440.0,1521,410.703505
540.0,1739,438.723529
340.0,1210,472.358209
340.0,1335,494.332613
500.0,1735,523.327417
480.0,1561,549.473968
720.0,2223,588.529668
360.0,1198,608.888285
540.0,1751,636.965469
640.0,2183,672.910607
560.0,1887,704.666013
400.0,1421,729.28102
320.0,1307,750.587779
520.0,1612,778.792886
500.0,1599,806.087097
480.0,1671,834.95154
580.0,2076,868.778255
420.0,1351,892.70164
600.0,1927,936.129209
520.0,1831,966.046582
360.0,1230,985.059255
700.0,2019,1018.485841
480.0,1611,1044.061358
380.0,1408,1067.528943
580.0,1783,1097.518966
680.0,2015,1130.831897
460.0,1586,1157.808032
600.0,1899,1189.396785
700.0,1894,1221.296472
660.0,2055,1253.947766
580.0,1567,1280.455661
660.0,1777,1309.4707
620.0,1922,1355.750445
440.0,1368,1378.856745
520.0,1527,1402.982334
440.0,1429,1427.557123
760.0,1914,1459.026119
500.0,1360,1478.650102
740.0,1863,1509.821214
560.0,1565,1536.446041
760.0,1902,1566.593384
640.0,1500,1591.005963
460.0,1242,1612.752493
820.0,1997,1647.59558
540.0,1371,1671.319079
440.0,1295,1693.431759
720.0,1544,1721.388221
580.0,1364,1743.90456
740.0,1839,1774.015063
520.0,1215,1803.409275
480.0,1223,1822.634703
520.0,1134,1841.777579
680.0,1506,1866.206327
640.0,1524,1893.019753
900.0,2081,1928.423047
780.0,1855,1960.697631
1000.0,2159,1995.548023
600.0,1497,2020.787699
620.0,1498,2044.743825
880.0,1801,2076.111885
900.0,1731,2106.130552
760.0,1599,2132.439391
860.0,1959,2165.980148
800.0,1855,2196.828286
1160.0,2247,2248.550889
620.0,1421,2270.793296
820.0,1750,2299.394254
1100.0,1919,2332.157237
960.0,1751,2362.781284
820.0,1596,2389.346901
1080.0,1918,2420.295278
860.0,1615,2447.713471
980.0,1719,2478.197028
740.0,1423,2501.729442
1140.0,2135,2535.294968
1200.0,2231,2572.159384
960.0,1707,2600.374242
1060.0,1863,2630.686084
860.0,1561,2658.09848
1400.0,2271,2712.887688
980.0,1855,2741.663167
560.0,1056,2758.766372
1260.0,2159,2796.488325
1420.0,2287,2834.834452
1280.0,2103,2871.488935
960.0,1847,2902.012465
1300.0,2055,2936.224345
1080.0,1823,2968.145452
1240.0,2135,3005.707978
1180.0,1999,3040.876858
1420.0,2271,3078.258348
980.0,1684,3106.27952
1480.0,2271,3160.29527
1280.0,2020,3194.191278
1260.0,1975,3226.2379
1480.0,2271,3267.229656
1460.0,2255,3307.104885
1580.0,2271,3345.782242
1500.0,2271,3385.521678
1500.0,2223,3423.621752
1200.0,1927,3454.612822
1180.0,1870,3486.112323
1260.0,1999,3519.933751
1200.0,1819,3551.68163
1460.0,2206,3606.965793
1060.0,1719,3636.03272
1220.0,1911,3664.982252
1420.0,2239,3704.821028
1520.0,2271,3744.266632
1520.0,2271,3782.996224
1500.0,2215,3820.16292
1200.0,1807,3850.443243
1280.0,1959,3882.938563
1160.0,1791,3914.093546
1540.0,2279,3950.572615
1340.0,2055,3985.194726
1360.0,2079,4019.207273
1520.0,2279,4073.721482
1300.0,1920,4103.647681
1480.0,2279,4141.837153
1480.0,2215,4181.396953
1480.0,2223,4219.522623
1340.0,2054,4254.670336
1480.0,2271,4291.917272
1240.0,1847,4322.811703
1140.0,1783,4352.94173
1480.0,2191,4388.782604
1500.0,2271,4427.341024
1320.0,1975,4459.882869
1540.0,2271,4517.977782
1500.0,2279,4557.322246
1560.0,2231,4595.467746
1520.0,2271,4636.45267
1540.0,2271,4674.947979
1120.0,1703,4702.944488
1600.0,2287,4742.801503
1560.0,2279,4782.677769
1540.0,2279,4820.148115
1600.0,2287,4859.463939
1520.0,2287,4896.350467
1160.0,1839,4926.945891
1580.0,2287,4983.93483
