#{"t_start": 1707832056.4109259, "env_id": "ALE/Pong-v5"}
r,l,t
-20.0,870,0.834969
-20.0,959,1.304797
-21.0,853,1.72534
-21.0,792,2.116823
-21.0,844,2.530611
-20.0,1050,3.044908
-21.0,947,3.507199
-21.0,826,3.913126
-21.0,764,4.289951
-21.0,824,4.69175
-21.0,764,5.066061
-20.0,904,5.509874
-19.0,1159,6.081382
-21.0,764,6.454238
-20.0,1014,7.001162
-21.0,824,7.425259
-21.0,764,7.800489
-21.0,764,8.179152
-20.0,965,8.651881
-21.0,764,9.022358
-21.0,821,9.424822
-21.0,912,9.869373
-20.0,843,10.285076
-20.0,1040,10.789864
-21.0,905,11.233055
-21.0,853,11.646509
-21.0,914,12.096616
-21.0,876,12.524554
-21.0,886,12.961597
-21.0,885,13.39519
-21.0,821,13.790556
-20.0,1025,14.291827
-21.0,825,14.697931
-21.0,826,15.108414
-21.0,844,15.518794
-21.0,825,15.918925
-20.0,915,16.368091
-20.0,898,16.806556
-21.0,810,17.206492
-21.0,824,17.606449
-21.0,820,18.010026
-21.0,824,18.413548
-21.0,783,18.798099
-21.0,813,19.191894
-20.0,980,19.670822
-19.0,965,20.141444
-21.0,852,20.557749
-21.0,798,20.947803
-21.0,812,21.343051
-21.0,764,21.711428
-21.0,940,22.166889
-21.0,974,22.6444
-21.0,764,23.016477
-21.0,965,23.488811
-21.0,844,23.901212
-20.0,931,24.35108
-21.0,880,24.780303
-21.0,1044,25.288265
-21.0,870,25.712507
-20.0,941,26.167936
-21.0,792,26.555781
-21.0,764,26.929806
-20.0,859,27.345735
-21.0,884,27.777241
-21.0,850,28.191877
-21.0,764,28.566146
-21.0,913,29.009801
-21.0,995,29.492218
-21.0,824,29.894374
-20.0,898,30.332164
-20.0,878,30.758545
-20.0,922,31.20401
-20.0,1082,31.729277
-21.0,764,32.101061
-21.0,992,32.584496
-21.0,920,33.032944
-21.0,792,33.423479
-21.0,838,33.836801
-21.0,764,34.209195
-21.0,783,34.591182
-21.0,890,35.025796
-20.0,904,35.463821
-21.0,783,35.844197
-20.0,1052,36.355445
-20.0,960,36.825936
-21.0,904,37.266119
-21.0,948,37.725027
-20.0,1052,38.236591
-20.0,922,38.690052
-20.0,1035,39.197325
-21.0,886,39.626979
-21.0,830,40.031027
-21.0,854,40.449671
-21.0,764,40.822502
-21.0,999,41.30835
-21.0,854,41.719387
-20.0,1025,42.218959
-21.0,1127,42.764495
-21.0,801,43.154095
-21.0,820,43.555983
-20.0,996,44.04215
-21.0,822,44.451185
-21.0,1011,44.956953
-21.0,853,45.383384
-21.0,783,45.77725
-21.0,764,46.157623
-21.0,912,46.616803
-21.0,764,46.997135
-21.0,820,47.408158
-21.0,947,47.882247
-21.0,826,48.298046
-19.0,920,48.763619
-21.0,920,49.235574
-21.0,900,49.693782
-19.0,1154,50.277414
-21.0,852,50.959873
-21.0,852,51.400779
-20.0,923,51.864946
-21.0,843,52.294925
-19.0,949,52.878928
-21.0,792,53.497494
-21.0,949,54.179852
-21.0,902,54.63844
-21.0,824,55.059949
-20.0,903,55.520561
-21.0,881,55.969003
-20.0,879,56.489986
-21.0,987,57.263557
-21.0,1010,58.019823
-21.0,764,58.582659
-21.0,828,59.000521
-21.0,995,59.505026
-20.0,941,59.994238
-21.0,872,60.530451
-21.0,854,60.962996
-21.0,946,61.445807
-21.0,888,61.900582
-21.0,792,62.354262
-19.0,1067,63.191316
-21.0,852,63.683034
-21.0,764,64.290667
-21.0,764,64.671823
-21.0,783,65.065135
-21.0,764,65.45063
-21.0,824,65.869986
-18.0,1048,66.406891
-21.0,764,66.925611
-21.0,852,67.432244
-19.0,1023,68.137599
-21.0,764,68.61567
-21.0,840,69.124676
-21.0,783,69.522307
-20.0,866,69.964202
-21.0,824,70.387149
-21.0,914,70.991548
-21.0,858,71.517751
-21.0,823,71.935618
-20.0,982,72.53508
-21.0,792,72.938915
-20.0,1055,73.597432
-21.0,852,74.175111
-20.0,842,74.606265
-21.0,764,74.989655
-20.0,949,75.749621
-21.0,886,76.204072
-20.0,991,76.882779
-20.0,979,77.658266
-19.0,963,78.365034
-21.0,845,78.798911
-21.0,783,79.19828
-21.0,826,79.621831
-21.0,810,80.231344
-21.0,914,80.811162
-20.0,1062,81.457291
-21.0,824,81.973756
-21.0,764,82.505703
-21.0,826,83.154937
-21.0,794,83.610147
-19.0,1081,84.27651
-21.0,826,84.851696
-21.0,850,85.372132
-21.0,824,85.967304
-21.0,885,86.543213
-21.0,764,86.928681
-21.0,852,87.358407
-20.0,922,87.824206
-21.0,764,88.217346
-20.0,940,88.692828
-20.0,991,89.194741
-20.0,917,89.778173
-21.0,764,90.387742
-21.0,826,90.975051
-21.0,885,91.422286
-21.0,916,91.881813
-20.0,1043,92.399889
-21.0,824,92.80136
-21.0,1057,93.319084
